time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-03-04	15381474	13596323	20365432	478731	416689	524111	6739208	6482589	6915393	31761	26870	34884	4114	4114	4114	7427814	6736052	7883002	40859	35040	44490	26276969	23301429	28901479	851866	733294	915052	92115	73956	92682	69210	54207	68417
2020-03-05	13887357	12151051	18645496	504562	441610	549679	6224957	5883315	6442438	34686	29491	38093	4114	4114	4114	7326190	6813161	7651823	44654	38398	48727	28350183	25184258	31085703	918814	794128	985545	102031	82855	103507	77231	61312	77177
2020-03-06	12564125	10893120	17062410	527124	464385	570872	5674154	5256127	6138466	37550	32097	41177	4114	4114	4114	7132596	6811523	7356493	48437	41785	52886	30383866	27061656	33193570	984418	854736	1053489	112438	92284	114807	85750	68925	86450
2020-03-07	11404089	9809169	15622067	545939	484557	587288	5109474	4669732	5759749	40298	34647	44073	4114	4114	4114	6856994	6650501	6944949	52143	45149	56889	32353648	28912964	35200206	1047886	914446	1118079	123265	102190	126489	94725	77020	96178
2020-03-08	10395826	8882747	14325237	560663	501741	598717	4550702	4116536	5354885	42880	37099	46725	4114	4114	4114	6512622	6312104	6638863	55704	48439	60654	34238368	30718752	37085955	1108533	972627	1178679	134433	112473	138456	104105	85559	106293
2020-03-09	9525669	8096065	13168395	571106	515646	605140	4013734	3591799	4927346	45246	39414	49087	4114	4114	4114	6114753	5871597	6273375	59052	51605	64103	36020827	32461584	38836795	1165804	1028714	1234840	145858	122738	150605	113832	94496	116722
2020-03-10	8778969	7431335	12144717	577224	526086	606708	3510206	3104590	4454797	47357	41552	51114	4114	4114	4114	5679399	5391574	5935102	62122	54594	67166	37688170	34126608	40444283	1219286	1082226	1286296	157452	133251	162839	123841	103564	127385
2020-03-11	8141062	6871683	11245083	579114	533844	603720	3047641	2666449	3991461	49178	43481	52781	4114	4114	4114	5222162	4881612	5645735	64855	57355	69787	39231946	35701936	41905105	1268710	1132782	1332948	169131	143942	175062	134065	112794	138204
2020-03-12	7597939	6401692	10459004	576988	540072	596580	2629961	2278276	3548273	50686	45172	54072	4114	4114	4114	4757301	4397949	5320586	67204	59842	71927	40647857	37178812	43220374	1313945	1180102	1374840	180810	154739	187187	144435	122236	149104
2020-03-13	7136670	6007654	9775391	571157	542679	585769	2258179	1938565	3132648	51864	46603	54979	4114	4114	4114	4297105	3940902	4970183	69134	62016	73561	41935309	38551575	44394767	1354978	1224007	1412134	192412	165573	199134	154884	131834	160011
2020-03-14	6745611	5677620	9183156	561997	541806	571810	1931142	1644208	2749343	52704	47760	55507	4114	4114	4114	3851556	3506180	4604179	70621	63845	74679	43096811	39817467	45435645	1391900	1264413	1445078	203866	176377	210836	165347	141530	170857
2020-03-15	6414470	5401330	8671637	549928	537674	557427	1646227	1391167	2400809	53209	48632	55668	4114	4114	4114	3428243	3092727	4205741	71657	65308	75287	44137329	40976303	46352203	1424878	1301320	1473979	215110	187088	222233	175762	151268	181581
2020-03-16	6134277	5170061	8246587	535392	524103	538437	1399928	1174993	2087642	53386	49317	55482	4114	4114	4114	3032477	2711817	3814219	72242	66392	75404	45063634	42030084	47154729	1454140	1334801	1499178	226089	197649	233279	186074	160994	192126
2020-03-17	5897295	4976456	7901799	518826	508500	523791	1188315	991193	1809032	53251	49847	54975	4114	4114	4114	2667543	2365781	3436521	72390	67273	75060	45883706	42982557	47853985	1479953	1364981	1521033	236757	208011	243935	196231	170658	202444
2020-03-18	5696897	4814336	7605026	500655	493145	506129	1007370	835475	1563194	52825	50090	54137	4114	4114	4114	2335015	2054719	3077881	72123	67899	74291	46606218	43838796	48460730	1502603	1392033	1539898	247078	218129	254175	206188	180214	212495
2020-03-19	5527439	4678531	7349795	481276	470012	487657	853207	702547	1347731	52132	50054	53123	4114	4114	4114	2035103	1777615	2741960	71471	68141	73141	47240104	44604800	48985364	1522387	1416157	1556117	257024	227967	263978	215907	189618	222244
2020-03-20	5384131	4564724	7130426	461049	447817	472960	722217	588635	1159915	51199	49757	51919	4114	4114	4114	1766987	1532672	2431023	70470	68014	71654	47794232	45287136	49437684	1539597	1437569	1570010	266573	237494	273333	225354	198835	231665
2020-03-21	5262919	4469312	6941962	440297	426248	457116	611130	493228	996912	50054	49133	50547	4114	4114	4114	1529112	1317597	2146159	69156	67540	70078	48277154	45892650	49826739	1554515	1456499	1581877	275712	246686	282235	234502	207832	240735
2020-03-22	5160376	4389289	6780095	419300	404682	440526	517048	413365	855932	48728	47667	48966	4114	4114	4114	1319445	1129826	1887505	67569	66312	68031	48696940	46428220	50160754	1567407	1473171	1591984	284433	255527	290683	243331	216581	249439
2020-03-23	5073609	4322146	6641099	398299	382761	423179	437436	346527	734326	47248	46334	47631	4114	4114	4114	1135680	966694	1654472	65749	64386	66142	49061073	46900574	50447107	1578516	1487809	1600575	292732	264003	298684	251823	225060	257769
2020-03-24	5000174	4265792	6521756	377494	361135	405323	370105	290587	629647	45644	44978	46078	4114	4114	4114	975394	825559	1445935	63737	62592	64262	49376389	47316152	50692344	1588068	1500623	1607863	300612	272107	306244	259967	233250	265717
2020-03-25	4938010	4218476	6419295	357052	340947	387184	313173	243758	539680	43941	43032	44451	4114	4114	4114	836168	703893	1260413	61569	60577	62208	49649066	47700281	50902228	1596265	1512854	1614035	308078	279836	313376	267757	241137	273282
2020-03-26	4885377	4178739	6331329	337105	321358	368937	265039	204542	462445	42165	41005	43136	4114	4114	4114	715664	599328	1096206	59281	57915	60194	49884631	48049026	51081793	1603285	1523521	1619255	315137	287191	320093	275187	248710	280466
2020-03-27	4840805	4145359	6255809	317756	302451	350088	224340	171688	396197	40338	39103	41694	4114	4114	4114	611682	509150	951506	56906	55332	58531	50087987	48353922	51235409	1609290	1532788	1623665	321802	294175	326411	282259	255964	287273
2020-03-28	4803055	4117311	6190972	299083	284284	331560	189924	144153	339405	38480	37193	40203	4114	4114	4114	522190	430761	824484	54473	52815	56537	50263461	48620128	51366853	1614420	1540826	1627386	328085	300794	332345	288975	262895	293712
2020-03-29	4771076	4093740	6135306	281144	266898	313465	160814	121066	290740	36610	35286	38646	4114	4114	4114	445340	364123	713348	52010	50289	54537	50414843	48852309	51479376	1618796	1547785	1630524	333999	307057	337914	295341	269502	299791
2020-03-30	4743984	4073928	6087512	263976	250315	295891	136188	101701	249050	34742	33362	37043	4114	4114	4114	379471	307567	616391	49540	47752	52458	50545444	49054651	51575766	1622527	1553802	1633168	339560	312974	343135	301363	275787	305521
2020-03-31	4721029	4057273	6046476	247601	234546	278904	115350	85451	213340	32892	31449	35408	4114	4114	4114	323106	259632	532013	47083	45197	50325	50658140	49230885	51658411	1625705	1558999	1635394	344782	318557	348024	307051	281755	310913
2020-04-01	4701577	4043271	6011240	232028	219540	262554	97714	71811	182755	31069	29618	33758	4114	4114	4114	274940	219053	458738	44657	42736	48160	50755426	49384322	51729347	1628410	1563481	1637268	349683	323817	352601	312414	287411	315982
2020-04-02	4685092	4031497	5980985	217258	205319	246877	82784	60358	156560	29284	27861	32096	4114	4114	4114	233829	184733	395223	42277	40389	45982	50839457	49517886	51790309	1630711	1567345	1638845	354277	328768	356881	317464	292762	320740
2020-04-03	4671121	4021597	5955005	203280	191900	231893	70143	50739	134125	27544	26156	30398	4114	4114	4114	198774	155731	340254	39954	38109	43744	50912093	49634146	51842775	1632668	1570673	1640171	358581	333424	360883	322213	297818	325201
2020-04-04	4659280	4013271	5932695	190078	179259	217614	59438	42657	114910	25857	24509	28727	4114	4114	4114	168908	131241	292747	37698	35904	41523	50974933	49735358	51888001	1634331	1573537	1641285	362610	337797	364622	326674	302587	329379
2020-04-05	4649242	4006268	5913537	177632	167369	204041	50371	35867	98452	24226	22921	27090	4114	4114	4114	143483	110573	251738	35517	33780	39344	51029355	49823493	51927054	1635744	1576000	1642222	366380	341901	368113	330858	307079	333288
2020-04-06	4640734	4000379	5897084	165917	156201	191169	42690	30160	84355	22655	21397	25494	4114	4114	4114	121850	93138	216372	33417	31741	37216	51076541	49900271	51960840	1636944	1578118	1643010	369905	345751	371373	334780	311306	336942
2020-04-07	4633522	3995425	5882955	154905	145724	178986	36183	25364	72278	21148	19939	23944	4114	4114	4114	103454	78437	185901	31400	29789	35149	51117505	49967190	51990129	1637963	1579938	1643671	373200	349359	374416	338451	315279	340355
2020-04-08	4627408	3991259	5870821	144567	135906	167477	30669	21331	61933	19704	18546	22445	4114	4114	4114	87818	66047	159666	29470	27927	33149	51153116	50025553	52015573	1638828	1581502	1644227	376279	352739	377254	341884	319007	343539
2020-04-09	4622225	3987754	5860400	134873	126713	156621	25997	17941	53070	18327	17220	21000	4114	4114	4114	74532	55606	137093	27629	26152	31220	51184121	50076491	52037727	1639562	1582844	1644694	379154	355903	379902	345093	322504	346508
2020-04-10	4617831	3984805	5851451	125790	118113	146396	22037	15090	45477	17016	15957	19612	4114	4114	4114	63247	46810	117681	25875	24458	29367	51211159	50120985	52057061	1640185	1583997	1645086	381839	358864	382372	348088	325780	349273
2020-04-11	4614106	3982325	5843765	117289	110074	136779	18681	12692	38971	15770	14758	18282	4114	4114	4114	53664	39402	100996	24208	22853	27590	51234777	50159887	52073976	1640714	1584986	1645415	384345	361633	384674	350881	328845	351847
2020-04-12	4610948	3980239	5837163	109337	102565	127743	15837	10676	33397	14589	13624	17010	4114	4114	4114	45528	33163	86661	22627	21333	25892	51255444	50193934	52088810	1641162	1585835	1645692	386684	364222	386821	353485	331710	354242
2020-04-13	4608270	3978484	5831494	101905	95554	119263	13426	8981	28621	13472	12554	15799	4114	4114	4114	38622	27910	74348	21130	19898	24272	51273563	50223765	52101854	1641543	1586563	1645924	388866	366743	388823	355910	334387	356468
2020-04-14	4606000	3977008	5826624	94963	89012	111311	11383	7555	24528	12416	11544	14646	4114	4114	4114	32761	23488	63776	19715	18544	22730	51289479	50249931	52113353	1641866	1587188	1646119	390901	369119	390688	358166	336885	358535
2020-04-15	4604075	3975766	5822442	88483	82910	103862	9650	6355	21020	11420	10594	13552	4114	4114	4114	27788	19766	54700	18380	17269	21266	51303488	50272913	52123518	1642140	1587724	1646282	392800	371339	392427	360264	339269	360455
2020-04-16	4602443	3974721	5818850	82436	77222	96888	8182	5346	18015	10481	9700	12516	4114	4114	4114	23568	16633	46912	17121	16070	19877	51315843	50293124	52132526	1642372	1588184	1646420	394571	373412	394048	362214	341556	362236
2020-04-17	4601060	3973842	5815765	76796	71921	90364	6936	4497	15439	9598	8860	11535	4114	4114	4114	19988	13996	40229	15937	14944	18562	51326764	50310922	52140530	1642569	1588578	1646535	396222	375348	395559	364025	343686	363888
2020-04-18	4599887	3973102	5813116	71538	66982	84265	5881	3783	13232	8768	8071	10609	4114	4114	4114	16952	11777	34495	14825	13888	17319	51336436	50326619	52147662	1642736	1588916	1646632	397762	377154	396967	365706	345669	365419
2020-04-19	4598892	3972480	5810840	66638	62383	78567	4986	3183	11340	7989	7332	9734	4114	4114	4114	14376	9909	29577	13781	12898	16147	51345021	50340483	52154032	1642878	1589206	1646713	399199	378841	398279	367266	347512	366837
2020-04-20	4598049	3971957	5808885	62073	58100	73245	4228	2678	9719	7258	6639	8911	4114	4114	4114	12191	8338	25358	12802	11972	15042	51352659	50352747	52159738	1642998	1589454	1646782	400538	380415	399503	368711	349226	368150
2020-04-21	4597334	3971516	5807206	57821	54114	68278	3584	2253	8330	6572	5990	8136	4114	4114	4114	10338	7015	21740	11885	11105	14003	51359468	50363613	52164861	1643100	1589667	1646839	401787	381883	400643	370051	350818	369365
2020-04-22	4596727	3971146	5805764	53861	50403	63643	3039	1895	7139	5930	5383	7407	4114	4114	4114	8767	5902	18638	11028	10295	13026	51365552	50373257	52169472	1643186	1589850	1646887	402951	383254	401707	371292	352295	370488
2020-04-23	4596213	3970834	5804526	50175	46951	59320	2577	1594	6119	5328	4815	6722	4114	4114	4114	7434	4966	15978	10226	9538	12110	51371001	50381829	52173632	1643259	1590007	1646927	404037	384533	402698	372440	353666	371526
2020-04-24	4595778	3970572	5803462	46745	43739	55289	2185	1341	5244	4766	4285	6079	4114	4114	4114	6304	4178	13697	9476	8832	11250	51375890	50389463	52177395	1643322	1590141	1646961	405050	385726	403623	373501	354936	372484
2020-04-25	4595408	3970351	5802549	43552	40751	51533	1852	1128	4495	4241	3790	5476	4114	4114	4114	5345	3515	11741	8776	8172	10445	51380288	50396272	52180805	1643374	1590256	1646990	405995	386840	404485	374482	356114	373368
2020-04-26	4595095	3970166	5801764	40582	37972	48032	1571	949	3852	3750	3330	4911	4114	4114	4114	4532	2958	10065	8121	7555	9691	51384251	50402357	52183903	1643419	1590355	1647014	406876	387878	405290	375387	357203	374182
2020-04-27	4594829	3970010	5801090	37818	35388	44771	1332	799	3302	3293	2900	4382	4114	4114	4114	3843	2488	8627	7510	6980	8985	51387831	50407804	52186723	1643457	1590439	1647034	407699	388848	406041	376222	358211	374931
2020-04-28	4594604	3969878	5800511	35248	32985	41734	1129	672	2830	2868	2501	3888	4114	4114	4114	3259	2093	7395	6939	6443	8325	51391070	50412688	52189295	1643489	1590512	1647051	408466	389753	406741	376990	359143	375620
2020-04-29	4594413	3969768	5800014	32858	30751	38906	957	565	2425	2471	2129	3426	4114	4114	4114	2763	1761	6339	6406	5942	7707	51394008	50417076	52191646	1643516	1590574	1647065	409183	390597	407395	377698	360002	376254
2020-04-30	4594251	3969675	5799587	30635	28674	36273	812	476	2079	2102	1783	2995	4114	4114	4114	2343	1482	5433	5909	5475	7129	51396677	50421026	52193798	1643539	1590627	1647077	409851	391386	408005	378348	360795	376835
2020-05-01	4594114	3969597	5799220	28568	26743	33823	688	400	1782	1759	1461	2594	4114	4114	4114	1987	1247	4657	5445	5039	6589	51399107	50424586	52195771	1643559	1590673	1647086	410475	392122	408575	378946	361525	377368
2020-05-02	4593997	3969531	5798905	26646	24948	31542	584	337	1528	1440	1162	2220	4114	4114	4114	1684	1049	3992	5012	4635	6083	51401322	50427802	52197584	1643575	1590712	1647095	411059	392809	409108	379494	362197	377857
2020-05-03	4593899	3969475	5798634	24859	23279	29420	495	283	1313	1142	883	1871	4114	4114	4114	1428	882	3421	4611	4260	5612	51403347	50430711	52199252	1643589	1590745	1647102	411603	393450	409605	379998	362815	378305
2020-05-04	4593815	3969429	5798402	23199	21729	27446	420	238	1127	865	623	1546	4114	4114	4114	1211	742	2933	4238	3912	5171	51405200	50433348	52200789	1643601	1590774	1647108	412112	394050	410070	380459	363383	378716
2020-05-05	4593744	3969390	5798202	21655	20287	25610	356	200	968	607	381	1244	4114	4114	4114	1027	625	2514	3892	3588	4761	51406898	50435742	52202207	1643612	1590799	1647113	412588	394610	410505	380882	363904	379090
2020-05-06	4593684	3969357	5798031	20219	18948	23902	302	169	832	367	157	962	4114	4114	4114	871	525	2154	3571	3288	4380	51408457	50437920	52203518	1643620	1590820	1647117	413032	395133	410912	381268	364382	379431
2020-05-07	4593633	3969329	5797883	18885	17703	22313	256	142	714	144	0	699	4114	4063	4114	738	442	1847	3272	3009	4026	51409892	50439903	52204731	1643627	1590838	1647120	413448	395622	411292	381620	364821	379743
2020-05-08	4593589	3969306	5797757	17645	16545	20836	217	119	614	0	0	453	4051	3863	4114	626	372	1583	2995	2758	3698	51411212	50441713	52205854	1643634	1590854	1647123	413837	396080	411648	381941	365223	380036
2020-05-09	4593553	3969286	5797648	16493	15469	19462	184	100	527	0	0	226	3851	3667	4114	531	313	1357	2746	2536	3392	51412430	50443368	52206896	1643639	1590867	1647126	414202	396508	411981	382241	365589	380312
2020-05-10	4593522	3969270	5797555	15420	14467	18184	156	84	453	0	0	15	3656	3477	4114	450	263	1163	2525	2339	3107	51413556	50444882	52207863	1643643	1590878	1647128	414543	396908	412294	382523	365922	380572
2020-05-11	4593495	3969256	5797475	14422	13533	16996	132	71	389	0	0	0	3466	3293	3928	382	221	998	2330	2164	2848	51414596	50446271	52208762	1643647	1590888	1647129	414862	397283	412586	382789	366231	380817
2020-05-12	4593473	3969244	5797406	13492	12663	15891	112	60	334	0	0	0	3283	3117	3731	324	186	857	2157	2012	2617	51415559	50447546	52209598	1643650	1590896	1647131	415161	397633	412860	383039	366521	381047
2020-05-13	4593454	3969234	5797347	12625	11852	14862	95	50	287	0	0	0	3107	2947	3540	274	157	736	2006	1881	2412	51416452	50448718	52210376	1643653	1590904	1647132	415441	397962	413117	383274	366795	381263
2020-05-14	4593438	3969226	5797296	11816	11095	13903	81	42	246	0	0	0	2938	2785	3356	233	132	632	1876	1767	2231	51417281	50449798	52211101	1643655	1590910	1647133	415704	398269	413358	383496	367052	381466
2020-05-15	4593424	3969219	5797252	11062	10389	13009	68	36	212	0	0	0	2776	2629	3177	197	111	543	1763	1663	2072	51418050	50450794	52211777	1643657	1590915	1647134	415950	398557	413583	383704	367295	381657
2020-05-16	4593413	3969213	5797215	10358	9729	12176	58	30	182	0	0	0	2621	2482	3006	167	93	466	1659	1564	1934	51418765	50451713	52212407	1643659	1590919	1647135	416181	398827	413795	383899	367523	381837
2020-05-17	4593403	3969208	5797183	9701	9113	11398	49	25	156	0	0	0	2474	2341	2841	142	79	401	1560	1470	1815	51419431	50452563	52212996	1643660	1590923	1647135	416397	399081	413993	384083	367737	382005
2020-05-18	4593395	3969204	5797155	9086	8537	10673	42	21	134	0	0	0	2334	2207	2684	120	66	344	1467	1382	1708	51420050	50453349	52213546	1643661	1590927	1647136	416600	399318	414180	384255	367938	382163
2020-05-19	4593388	3969200	5797131	8512	7999	9995	35	18	115	0	0	0	2200	2080	2534	102	56	296	1378	1298	1607	51420627	50454077	52214059	1643662	1590930	1647136	416790	399541	414354	384417	368128	382312
2020-05-20	4593382	3969198	5797111	7976	7496	9362	30	15	99	0	0	0	2074	1960	2391	86	47	254	1295	1219	1511	51421165	50454752	52214539	1643663	1590932	1647137	416969	399749	414518	384569	368306	382451
2020-05-21	4593377	3969195	5797094	7474	7025	8770	25	13	85	0	0	0	1954	1846	2255	73	39	218	1216	1145	1420	51421667	50455379	52214988	1643664	1590934	1647137	417136	399945	414672	384712	368473	382582
2020-05-22	4593372	3969193	5797079	7005	6584	8217	22	11	73	0	0	0	1840	1738	2126	62	33	187	1142	1075	1335	51422135	50455961	52215407	1643665	1590936	1647137	417294	400129	414816	384846	368629	382704
2020-05-23	4593369	3969191	5797066	6565	6172	7700	18	9	63	0	0	0	1732	1636	2003	53	28	161	1072	1009	1254	51422573	50456502	52215800	1643665	1590937	1647137	417441	400301	414952	384972	368776	382819
2020-05-24	4593366	3969190	5797055	6155	5787	7216	15	8	54	0	0	0	1631	1539	1887	45	23	138	1006	947	1178	51422981	50457005	52216168	1643665	1590939	1647138	417580	400463	415079	385089	368915	382927
2020-05-25	4593363	3969189	5797045	5770	5425	6763	13	6	46	0	0	0	1535	1448	1777	38	20	119	944	888	1106	51423363	50457474	52216512	1643666	1590940	1647138	417710	400614	415198	385200	369044	383028
2020-05-26	4593361	3969187	5797037	5410	5087	6340	11	5	40	0	0	0	1444	1363	1673	32	17	102	886	833	1038	51423720	50457910	52216834	1643666	1590941	1647138	417832	400757	415310	385304	369166	383123
2020-05-27	4593359	3969187	5797030	5073	4771	5943	9	4	34	0	0	0	1358	1282	1575	27	14	88	831	782	974	51424054	50458317	52217136	1643666	1590942	1647138	417946	400891	415416	385401	369280	383212
