time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-12	49496991	49230424	50531402	63508	38511	45595	2874374	2438263	3174695	523	0	0	4114	1682	1956	1601920	1400446	1711615	3724	1193	1388	2363014	2133872	2398729	76679	48861	57505	7466	2263	2621	4827	1208	1404
2020-02-13	48327598	47953918	49589239	73431	47956	57511	3292646	2774506	3666857	1147	0	0	4114	2257	2650	1859348	1610986	2006525	4296	1655	1940	2845235	2552966	2915754	92343	62038	73874	8843	3118	3641	5752	1697	1987
2020-02-14	47007264	46505253	48531025	84931	58681	71302	3750070	3142562	4206894	1853	0	0	4114	2944	3492	2150274	1847656	2342434	4996	2215	2620	3403917	3034390	3520654	110491	77351	93211	10435	4175	4921	6848	2311	2729
2020-02-15	45528331	44876025	47349556	98175	70795	87158	4242938	3540794	4789141	2657	0	398	4114	3755	4114	2476253	2111874	2721311	5839	2881	3444	4048665	3585685	4225219	131435	95018	115871	12276	5463	6499	8138	3070	3659
2020-02-16	43886655	43062560	46039341	113329	84410	105272	4764673	3965851	5403713	3575	578	1552	4114	4114	4114	2837878	2404499	3143733	6844	3670	4473	4789395	4214717	5041604	155496	115272	142227	14403	7011	8419	9650	4002	4852
2020-02-17	42673602	41798388	45031118	130536	99630	125803	4721763	3847525	5243008	4625	1631	2837	4114	4114	4114	3227528	2718972	3598979	8031	4629	5735	5635689	4929164	5981424	182983	138346	172640	16856	8849	10729	11416	5170	6356
2020-02-18	41403661	40482713	43969393	149637	116283	148508	4660507	3807749	5094284	5821	2766	4287	4114	4114	4114	3584000	2997454	4003400	9414	5776	7251	6588069	5728247	7043856	213910	164199	207064	19676	11010	13476	13464	6604	8207
2020-02-19	40058842	39091724	42839627	169939	133691	172417	4664478	3849053	5159163	7170	4009	5915	4114	4114	4114	3859506	3195085	4291902	10993	7115	9029	7629405	6594490	8203978	247712	192247	244671	22893	13515	16695	15819	8323	10434
2020-02-20	38676372	37548634	41776169	190659	151107	196444	4710947	3925445	5257300	8660	5349	7690	4114	4114	4114	4062388	3321561	4476573	12753	8641	11064	8737627	7506039	9430231	283665	221766	284418	26526	16374	20399	18506	10338	13052
2020-02-21	37282993	35974840	40724166	211256	168036	219848	4764584	4010359	5352033	10267	6768	9589	4114	4114	4114	4218324	3451078	4594088	14688	10337	13343	9896198	8446929	10698921	321226	252228	325523	30575	19579	24583	21536	12648	16071
2020-02-22	35895076	34604285	39597186	231434	184239	242239	4801061	4085240	5418520	11967	8243	11576	4114	4114	4114	4345772	3576813	4750918	16780	12184	15836	11094931	9408024	11995582	360062	283331	367512	35036	23120	29229	24918	15254	19495
2020-02-23	34523132	33268118	38378716	251028	199626	263431	4809197	4145748	5445268	13733	9749	13614	4114	4114	4114	4452248	3690674	4904929	19004	14150	18466	12327169	10384317	13311257	399956	314909	410089	39898	26980	34316	28654	18152	23318
2020-02-24	33175283	31972996	37158172	269919	215302	283316	4785988	4196647	5429044	15542	11267	15671	4114	4114	4114	4538421	3792844	5033265	21327	16166	21176	13587263	11372410	14639076	440724	346851	453029	45149	31143	39818	32743	21336	27532
2020-02-25	31858819	30724196	35941837	287987	231321	301805	4732105	4224695	5370503	17373	12777	17720	4114	4114	4114	4602384	3881486	5132500	23717	18194	23917	14869311	12410013	15972468	482174	380442	496118	50774	35591	45708	37181	24798	32124
2020-02-26	30580520	29526249	34736107	305104	246799	321857	4649514	4229770	5271966	19209	14266	19744	4114	4114	4114	4642043	3954505	5199370	26139	20205	26642	16166814	13508990	17304623	524096	415962	539135	56754	40307	51957	41959	28528	37075
2020-02-27	29346521	28379900	33547336	321133	261640	341360	4540629	4165987	5136647	21030	15858	21711	4114	4114	4114	4656011	4010194	5231645	28556	22176	29313	17472775	14626730	18662034	566261	452069	583094	63069	45272	58535	47062	32514	42365
2020-02-28	28162101	27240187	32381615	335943	275742	359490	4408145	4087904	4962903	22820	17440	23605	4114	4114	4114	4643753	4060328	5228284	30942	24242	31899	18779922	15758222	20131237	608434	488599	630527	69697	50467	65409	52478	36743	47970
2020-02-29	26979863	26101341	31203224	349408	289004	376054	4306709	4053366	4775037	24560	19004	25607	4114	4114	4114	4605495	4093629	5189372	33272	26317	34373	20080937	16898181	21595643	650377	525381	677769	76611	56118	72545	58190	41199	53868
2020-03-01	25323603	24421265	29625156	361443	301348	390901	4706360	4465788	5087258	26234	20528	27607	4114	4114	4114	4553925	4116342	5127247	35525	28351	36919	21369418	18041839	23046176	691884	562260	724526	83783	62068	79908	64179	46093	60032
2020-03-02	23780075	22869964	28113782	372295	312979	404208	4957764	4753753	5243528	27828	22008	29520	4114	4114	4114	4547473	4174819	5097673	37683	30330	39503	22649301	19193135	24483682	733087	599366	770829	91187	68260	87465	70426	51238	66435
2020-03-03	22322314	21413633	26650744	382585	324427	416506	5051693	4912330	5221067	29341	23445	31338	4114	4114	4114	4605039	4284972	5118067	39734	32248	41969	23937275	20367116	25921074	774533	637193	817103	98805	74686	95590	76915	56625	73058
2020-03-04	20931693	20028958	25223627	392785	336102	428186	5025281	4945156	5180462	30781	24847	33062	4114	4114	4114	4693895	4418653	5156755	41676	34104	44306	25247093	21576564	27368293	816675	676160	863676	106630	81346	104109	83634	62251	80107
2020-03-05	19603838	18709523	23831891	402990	348097	439284	4918268	4843113	5069170	32161	26225	34699	4114	4114	4114	4775463	4538926	5157917	43516	35903	46516	26581864	22825216	28825093	859614	716387	910540	114663	88247	112860	90578	68116	87620
2020-03-06	18343203	17459298	22482846	413012	360254	449574	4756814	4693946	4904048	33490	27588	36251	4114	4114	4114	4825106	4632290	5108476	45263	37653	48598	27935795	24109025	30282915	903160	757743	957416	122902	95393	121829	97741	74221	95380
2020-03-07	17156801	16285338	21186418	422531	372300	458721	4555545	4503072	4770580	34770	28939	37716	4114	4114	4114	4832109	4690301	5010296	46925	39365	50550	29298291	25419498	31729036	946967	799948	1003890	131341	102785	130997	105115	80564	103369
2020-03-08	16050568	15193629	19951915	431202	384188	466390	4323419	4279553	4623124	35998	30275	39084	4114	4114	4114	4794221	4695852	4960402	48509	41049	52375	30657066	26746217	33149737	990634	842662	1049513	139965	110417	140338	112688	87142	111566
2020-03-09	15028066	14187615	18786673	438710	395265	472296	4067680	4023121	4446532	37163	31587	40342	4114	4114	4114	4713263	4662607	4856223	50020	42709	54069	31999833	28078186	34532053	1033760	885526	1093866	148755	118278	149818	120447	93948	119946
2020-03-10	14090384	13268119	17695756	444793	405257	476228	3795412	3744031	4233010	38254	32864	41475	4114	4114	4114	4592877	4515101	4732993	51457	44344	55626	33315071	29404447	35864586	1075971	928182	1136577	157684	126349	159401	128371	100969	128480
2020-03-11	13236500	12433750	16682063	449245	413927	478053	3513688	3456153	3998567	39254	34090	42466	4114	4114	4114	4437640	4379543	4601808	52805	45940	57029	34592395	30714416	37137828	1116928	970285	1177339	166721	134608	169044	136439	108191	137136
2020-03-12	12463736	11681419	15746572	451918	421078	477710	3229226	3166490	3749822	40148	35250	43302	4114	4114	4114	4252743	4194336	4488258	54048	47480	58259	35822765	31998123	38344290	1156339	1011512	1215912	175832	143027	178705	144626	115596	145879
2020-03-13	11768186	11006806	14888624	452725	426557	475206	2948004	2881219	3491261	40921	36325	43970	4114	4114	4114	4043791	3992762	4343932	55161	48941	59293	36998632	33246457	39478504	1193961	1051568	1252120	184981	151575	188340	152902	123162	154674
2020-03-14	11145107	10404781	14106207	451632	430255	470607	2675016	2605434	3228801	41560	37300	44459	4114	4114	4114	3816582	3767590	4179960	56124	50298	60114	38114025	34451365	40536953	1229601	1090191	1285853	194129	160217	197906	161239	130863	163483
2020-03-15	10589239	9869742	13396254	448659	432112	463151	2414168	2343046	2967698	42053	38170	44764	4114	4114	4114	3576861	3523248	3984420	56917	51541	60705	39164576	35606023	41517930	1263121	1127162	1317058	203239	168917	207362	169605	138672	172272
2020-03-16	10095077	9395899	12754921	443872	432112	453018	2168289	2096819	2712403	42391	38913	44880	4114	4114	4114	3330088	3272418	3772437	57522	52646	61057	40147475	36704934	42421343	1294432	1162304	1345736	212272	177639	216670	177968	146561	181003
2020-03-17	9657084	8977488	12177840	437375	430284	442604	1939229	1868477	2466488	42569	39512	44811	4114	4114	4114	3081243	3020244	3548902	57926	53579	61164	41061365	37743968	43248479	1323492	1195486	1371934	221193	186346	225794	186297	154499	189644
2020-03-18	9269854	8608933	11660341	429303	426007	434840	1727982	1658860	2232661	42585	39960	44558	4114	4114	4114	2834687	2771189	3319303	58122	54325	61026	41906189	38720336	44001754	1350304	1226620	1395733	229970	195002	234703	194562	162456	198161
2020-03-19	8928226	8284955	11197641	419815	416049	425569	1534849	1468097	2012818	42438	40250	44130	4114	4114	4114	2594090	2528967	3087099	58106	54873	60648	42683013	39632515	44684457	1374905	1255659	1417243	238571	203572	243371	202731	170401	206527
2020-03-20	8627357	8000638	10784985	409083	405440	414974	1359581	1295769	1808135	42134	40383	43537	4114	4114	4114	2362398	2296518	2855796	57877	55215	60040	43393828	40480132	45300514	1397364	1282594	1436597	246971	212023	251775	210779	178305	214714
2020-03-21	8362770	7751471	10417756	397291	393594	405771	1201530	1141066	1619174	41678	40356	42664	4114	4114	4114	2141859	2076043	2628724	57441	55349	59168	44041354	41263818	45854272	1417772	1307450	1453937	255145	220328	259897	218680	186138	222700
2020-03-22	8130367	7533349	10091555	384619	380960	396599	1059765	1002916	1446002	41079	40175	41642	4114	4114	4114	1934069	1869062	2408626	56806	55276	57954	44628851	41985057	46350309	1436236	1330276	1469415	263074	228457	267722	226411	193874	230464
2020-03-23	7926434	7342579	9802252	371248	367628	386538	933183	880092	1288299	40346	39845	40771	4114	4114	4114	1740047	1676499	2197665	55983	54999	56573	45159952	42646019	46793285	1452880	1351148	1483185	270743	236389	275241	233952	201487	237990
2020-03-24	7747626	7175851	9546010	357348	353769	375140	820585	771293	1145547	39493	39137	39943	4114	4114	4114	1560315	1498770	1997451	54987	54526	55619	45638511	43249406	47187815	1467828	1370154	1495400	278137	244103	282446	241284	208955	245263
2020-03-25	7590951	7028772	9319304	343079	339525	363002	720744	675213	1017180	38530	38170	39006	4114	4114	4114	1394987	1335880	1809095	53833	53401	54468	46068477	43798304	47538375	1481213	1387399	1506205	285250	251582	289335	248395	216258	252274
2020-03-26	7453744	6896875	9118916	328587	324825	350285	632447	590577	901873	37472	37260	38044	4114	4114	4114	1243848	1187512	1633266	52539	52069	53201	46453794	44296056	47849237	1493163	1402993	1515741	292073	258812	295907	255270	223377	259014
2020-03-27	7333638	6781686	8941932	314006	310075	337137	554530	516176	798639	36333	35969	37158	4114	4114	4114	1106436	1053105	1470259	51122	50765	51992	46798318	44746145	48124418	1503806	1417050	1524139	298604	265784	302163	261902	230297	265479
2020-03-28	7228538	6681124	8785720	299451	295389	323699	485897	450882	706473	35125	34761	36241	4114	4114	4114	982107	931931	1320062	49602	49130	50866	47105761	45152099	48367657	1513264	1429689	1531522	304842	272489	308109	268282	237004	271665
2020-03-29	7136598	6593354	8647919	285026	280870	310097	425532	393659	624382	33862	33499	35259	4114	4114	4114	870096	823147	1182571	47995	47525	49616	47379642	45517417	48582397	1521650	1441022	1538001	310789	278924	313748	274407	243490	277572
2020-03-30	7056189	6516767	8526417	270816	266600	296444	372503	343566	551411	32556	32195	34170	4114	4114	4114	769561	725849	1057338	46321	45854	48303	47623264	45845510	48771785	1529074	1451163	1543679	316448	285085	319090	280273	249744	283201
2020-03-31	6985878	6449950	8419327	256897	252651	282840	325964	299753	486657	31219	30861	33020	4114	4114	4114	679625	639108	943600	44596	44132	46849	47839698	46139650	48938679	1535635	1460219	1548649	321824	290972	324142	285880	255762	288556
2020-04-01	6924408	6391665	8324972	243327	239080	269374	285156	261461	429274	29863	29495	31823	4114	4114	4114	599406	562001	840689	42835	42375	45322	48031772	46402944	49085656	1541425	1468292	1552995	326922	296587	328914	291230	261540	293641
2020-04-02	6870673	6340828	8241860	230156	225933	256120	249395	228013	378484	28497	28115	30589	4114	4114	4114	528038	493630	747883	41054	40571	43736	48202078	46638311	49215032	1546529	1475476	1556790	331751	301933	333417	296324	267076	298461
2020-04-03	6823706	6296492	8168670	217422	213245	243141	218076	198812	333575	27130	26737	29330	4114	4114	4114	464688	433140	664437	39265	38765	42107	48352973	46848470	49328878	1551023	1481860	1560103	336319	307015	337660	301166	272369	303023
2020-04-04	6782658	6257829	8104229	205152	201040	230488	190658	173327	293898	25771	25370	28054	4114	4114	4114	408566	379725	589602	37481	36967	40448	48486593	47035934	49429038	1554976	1487527	1562991	340635	311839	341655	305762	277420	307335
2020-04-05	6746786	6224115	8047501	193367	189336	218204	166665	151092	258869	24427	24021	26771	4114	4114	4114	358935	332638	522645	35711	35188	38774	48604864	47203015	49517152	1558451	1492550	1565509	344708	316412	345412	310118	282233	311405
2020-04-06	6715439	6194718	7997572	182079	178144	206322	145675	131698	227962	23105	22695	25489	4114	4114	4114	315110	291191	462858	33966	33437	37095	48709515	47351825	49594670	1561502	1497000	1567701	348547	320741	348944	314239	286810	315242
2020-04-07	6688048	6169087	7953630	171295	167467	194865	127316	114785	200705	21808	21398	24215	4114	4114	4114	276465	254756	409571	32254	31722	35423	48802095	47484287	49662878	1564180	1500936	1569610	352164	324835	352261	318134	291157	318854
2020-04-08	6664115	6146739	7914963	161015	157303	183852	111263	100038	176677	20543	20135	22956	4114	4114	4114	242428	222763	362152	30580	30049	33766	48883988	47602143	49722907	1566528	1504417	1571272	355567	328701	355374	321810	295279	322251
2020-04-09	6643204	6127256	7880941	151238	147649	173294	97227	87181	155504	19313	18908	21717	4114	4114	4114	212480	194698	320015	28951	28423	32132	48956426	47706968	49775755	1568587	1507493	1572717	358768	332350	358293	325274	299182	325442
2020-04-10	6624934	6110269	7851007	141955	138495	163197	84957	75974	136851	18120	17721	20503	4114	4114	4114	186153	170101	282618	27370	26848	30530	49020506	47800178	49822300	1570392	1510209	1573973	361775	335790	361030	328536	302873	328436
2020-04-11	6608971	6095460	7824673	133157	129829	153561	74232	66205	120422	16969	16576	19319	4114	4114	4114	163029	148559	249464	25841	25326	28964	49077200	47883046	49863313	1571972	1512605	1575066	364599	339031	363594	331604	306359	331242
2020-04-12	6595026	6082550	7801506	124831	121637	144385	64859	57690	105957	15859	15475	18166	4114	4114	4114	142731	129706	220101	24367	23862	27439	49127370	47956714	49899471	1573356	1514719	1576015	367250	342081	365996	334485	309647	333869
2020-04-13	6582843	6071295	7781128	116964	113905	135662	56667	50270	93222	14794	14419	17050	4114	4114	4114	124925	113214	194117	22949	22454	25959	49171780	48022201	49931369	1574567	1516583	1576840	369736	344950	368244	337189	312745	336327
2020-04-14	6572199	6061484	7763202	109539	106616	127384	49509	43803	82011	13774	13409	15970	4114	4114	4114	109313	98797	171140	21589	21106	24526	49211105	48080420	49959528	1575628	1518226	1577557	372067	347646	370348	339723	315660	338624
2020-04-15	6562900	6052930	7747435	102541	99752	119541	43254	38167	72145	12798	12444	14931	4114	4114	4114	95632	86198	150837	20286	19817	23144	49245941	48132182	49984403	1576555	1519674	1578180	374251	350179	372316	342096	318400	340769
2020-04-16	6554777	6045474	7733567	95951	93295	112119	37788	33256	63463	11867	11524	13932	4114	4114	4114	83647	75192	132906	19041	18586	21813	49276815	48178212	50006397	1577367	1520949	1578721	376297	352558	374156	344316	320972	342770
2020-04-17	6547681	6038974	7721370	89753	87227	105106	33013	28977	55823	10980	10649	12973	4114	4114	4114	73152	65581	117078	17855	17415	20536	49304192	48219154	50025858	1578076	1522072	1579191	378213	354789	375877	346391	323386	344637
2020-04-18	6541482	6033308	7710642	83928	81530	98487	28840	25248	49101	10137	9819	12057	4114	4114	4114	63965	57191	103114	16726	16302	19311	49328480	48255579	50043094	1578697	1523060	1579598	380007	356883	377485	348330	325647	346375
2020-04-19	6536066	6028368	7701207	78458	76184	92247	25195	21999	43187	9337	9031	11181	4114	4114	4114	55924	49868	90798	15654	15246	18140	49350042	48287997	50058374	1579240	1523930	1579952	381685	358845	378988	350139	327765	347994
2020-04-20	6531335	6024062	7692909	73326	71173	86369	22010	19167	37984	8578	8285	10347	4114	4114	4114	48889	43479	79940	14638	14246	17023	49369197	48316858	50071932	1579714	1524696	1580260	383255	360685	380393	351826	329746	349499
2020-04-21	6527203	6020309	7685611	68515	66477	80838	19227	16700	33407	7860	7579	9553	4114	4114	4114	42735	37904	70370	13676	13300	15960	49386224	48342564	50083977	1580129	1525370	1580527	384724	362408	381705	353398	331598	350899
2020-04-22	6523593	6017037	7679193	64006	62081	75638	16797	14551	29381	7181	6912	8798	4114	4114	4114	37352	33042	61938	12766	12408	14949	49401371	48365469	50094687	1580491	1525963	1580758	386098	364022	382931	354862	333327	352199
2020-04-23	6520439	6014184	7671992	59785	57967	70753	14673	12678	25840	6539	6283	8082	4114	4114	4114	32645	28802	54511	11908	11566	13989	49414857	48385889	50104222	1580808	1526484	1580960	387382	365534	384076	356224	334941	353406
2020-04-24	6517684	6011698	7665024	55834	54119	66167	12818	11046	22725	5934	5690	7403	4114	4114	4114	28529	25104	47969	11099	10773	13080	49426872	48404102	50112720	1581085	1526943	1581134	388583	366949	385146	357490	336446	354526
2020-04-25	6515278	6009530	7658881	52138	50522	61865	11197	9624	19986	5364	5132	6761	4114	4114	4114	24930	21880	42209	10337	10027	12220	49437588	48420355	50120304	1581327	1527346	1581286	389706	368273	386145	358667	337849	355564
2020-04-26	6513175	6007641	7653465	48682	47161	57832	9781	8385	17576	4827	4607	6154	4114	4114	4114	21785	19069	37137	9620	9325	11408	49447151	48434869	50127079	1581538	1527701	1581417	390755	369512	387079	359759	339154	356524
2020-04-27	6511339	6005994	7648690	45453	44021	54053	8544	7306	15457	4323	4114	5580	4114	4114	4114	19035	16618	32673	8946	8665	10641	49455695	48447837	50133140	1581723	1528013	1581531	391736	370671	387951	360772	340369	357413
2020-04-28	6509735	6004559	7644480	42436	41090	50514	7464	6365	13593	3849	3651	5039	4114	4114	4114	16632	14482	28744	8312	8046	9918	49463336	48459431	50138568	1581884	1528288	1581630	392653	371756	388765	361710	341498	358233
2020-04-29	6508334	6003307	7640769	39618	38354	47202	6520	5546	11954	3405	3218	4530	4114	4114	4114	14532	12620	25286	7716	7464	9237	49470174	48469804	50143437	1582025	1528529	1581716	393510	372770	389526	362578	342547	358991
2020-04-30	6507110	6002216	7637497	36988	35801	44103	5696	4832	10512	2989	2813	4050	4114	4114	4114	12697	10998	22242	7156	6918	8595	49476302	48479091	50147810	1582149	1528741	1581791	394311	373719	390237	363380	343520	359689
2020-05-01	6506040	6001265	7634612	34534	33420	41205	4975	4210	9244	2600	2433	3600	4114	4114	4114	11093	9583	19565	6631	6405	7991	49481798	48487411	50151742	1582256	1528928	1581856	395059	374607	390902	364121	344422	360332
2020-05-02	6505106	6000436	7632069	32244	31200	38496	4346	3668	8130	2235	2079	3177	4114	4114	4114	9691	8351	17209	6138	5925	7423	49486733	48494872	50155283	1582350	1529092	1581912	395759	375437	391523	364805	345256	360924
2020-05-03	6504290	5999714	7629827	30109	29130	35965	3797	3196	7149	1895	1748	2781	4114	4114	4114	8467	7276	15136	5676	5474	6888	49491168	48501567	50158476	1582432	1529236	1581961	396414	376214	392103	365435	346028	361468
2020-05-04	6503578	5999084	7627850	28118	27201	33600	3316	2784	6287	1577	1438	2409	4114	4114	4114	7397	6340	13313	5243	5053	6386	49495160	48507580	50161360	1582504	1529363	1582003	397026	376940	392646	366015	346741	361968
2020-05-05	6502955	5998535	7626108	26262	25403	31393	2897	2426	5528	1280	1149	2062	4114	4114	4114	6462	5525	11709	4839	4660	5914	49498756	48512984	50163968	1582567	1529474	1582040	397598	377620	393153	366549	347399	362427
2020-05-06	6502411	5998056	7624572	24532	23728	29332	2531	2114	4862	1002	879	1736	4114	4114	4114	5645	4814	10298	4462	4294	5472	49502000	48517846	50166330	1582622	1529572	1582071	398133	378255	393628	367040	348006	362849
2020-05-07	6501936	5997639	7623217	22921	22168	27409	2211	1842	4275	742	626	1432	4114	4114	4114	4932	4194	9057	4110	3953	5057	49504930	48522224	50168472	1582670	1529658	1582099	398634	378850	394072	367491	348565	363234
2020-05-08	6501521	5997275	7622024	21419	20715	25615	1931	1605	3759	499	391	1148	4114	4114	4114	4308	3655	7965	3783	3635	4669	49507578	48526170	50170418	1582711	1529734	1582123	399103	379406	394487	367904	349079	363586
2020-05-09	6501158	5996958	7620971	20020	19362	23941	1687	1398	3306	273	172	881	4114	4114	4114	3764	3184	7005	3478	3339	4307	49509976	48529730	50172188	1582748	1529800	1582144	399541	379927	394876	368283	349552	363907
2020-05-10	6500842	5996682	7620043	18718	18103	22381	1474	1218	2907	63	0	631	4114	4081	4114	3288	2774	6160	3193	3063	3970	49512150	48532945	50173801	1582780	1529859	1582162	399952	380414	395240	368628	349988	364209
2020-05-11	6500565	5996441	7619225	17505	16930	20926	1287	1061	2556	0	0	398	3978	3885	4114	2872	2417	5418	2930	2814	3655	49514123	48535851	50175272	1582808	1529910	1582178	400336	380871	395581	368945	350386	364493
2020-05-12	6500324	5996231	7618504	16375	15837	19569	1124	925	2248	0	0	181	3784	3692	4114	2509	2106	4764	2696	2591	3361	49515915	48538480	50176615	1582832	1529955	1582191	400696	381298	395901	369244	350751	364761
2020-05-13	6500112	5996048	7617869	15322	14819	18306	982	806	1977	0	0	0	3594	3505	4093	2192	1835	4190	2487	2393	3087	49517547	48540862	50177845	1582853	1529995	1582203	401034	381698	396200	369526	351084	365013
2020-05-14	6499928	5995888	7617308	14340	13869	17128	858	702	1738	0	0	0	3410	3323	3898	1915	1599	3685	2301	2218	2838	49519033	48543022	50178971	1582872	1530030	1582213	401350	382073	396481	369792	351395	365250
2020-05-15	6499767	5995749	7616814	13423	12983	16029	749	611	1529	0	0	0	3232	3148	3707	1673	1393	3240	2138	2064	2616	49520389	48544983	50180004	1582888	1530061	1582222	401646	382424	396744	370042	351688	365473
2020-05-16	6499626	5995628	7616379	12568	12156	15005	655	533	1344	0	0	0	3061	2979	3521	1461	1214	2849	1995	1931	2418	49521627	48546765	50180953	1582902	1530088	1582230	401924	382754	396991	370278	351964	365683
2020-05-17	6499503	5995522	7615995	11769	11383	14049	572	464	1182	0	0	0	2896	2817	3340	1276	1058	2506	1871	1815	2243	49522760	48548387	50181825	1582915	1530111	1582237	402184	383062	397222	370499	352224	365881
2020-05-18	6499396	5995430	7615656	11023	10662	13156	500	404	1039	0	0	0	2738	2662	3166	1115	921	2203	1762	1709	2088	49523797	48549864	50182628	1582926	1530132	1582242	402429	383352	397439	370707	352469	366066
2020-05-19	6499302	5995350	7615358	10326	9987	12322	436	352	914	0	0	0	2587	2515	2998	974	803	1938	1659	1609	1954	49524747	48551210	50183368	1582935	1530151	1582247	402658	383623	397643	370903	352700	366240
2020-05-20	6499220	5995280	7615095	9674	9357	11542	381	307	804	0	0	0	2442	2374	2836	851	699	1704	1561	1513	1837	49525620	48552439	50184051	1582943	1530167	1582252	402873	383878	397833	371087	352917	366404
2020-05-21	6499149	5995219	7614863	9064	8767	10813	333	267	707	0	0	0	2305	2239	2682	743	609	1498	1468	1423	1731	49526421	48553562	50184682	1582951	1530181	1582256	403074	384117	398013	371260	353122	366558
2020-05-22	6499086	5995166	7614658	8494	8216	10132	291	233	622	0	0	0	2174	2112	2534	649	531	1318	1381	1338	1630	49527158	48554590	50185265	1582957	1530193	1582259	403264	384341	398181	371423	353314	366702
2020-05-23	6499032	5995119	7614478	7961	7700	9495	254	203	547	0	0	0	2050	1991	2393	567	463	1159	1298	1257	1534	49527836	48555530	50185804	1582962	1530204	1582262	403441	384551	398338	371575	353494	366837
2020-05-24	6498984	5995079	7614319	7462	7217	8899	222	177	481	0	0	0	1932	1876	2258	495	403	1019	1219	1181	1443	49528462	48556392	50186304	1582967	1530214	1582264	403608	384748	398486	371719	353664	366964
2020-05-25	6498942	5995044	7614179	6994	6765	8341	194	154	423	0	0	0	1821	1767	2131	433	351	896	1146	1109	1357	49529038	48557183	50186767	1582971	1530222	1582266	403764	384933	398625	371853	353823	367083
