time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-09-19	5513296	4626688	7121500	3	3	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	50515350	49375313	51668286	1614420	1556139	1629450	412753	394113	412541	380636	362930	380502
2020-09-20	5513296	4626688	7121500	3	3	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515350	49375314	51668286	1614420	1556139	1629450	412753	394113	412541	380636	362930	380502
2020-09-21	5513296	4626688	7121500	3	3	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515350	49375314	51668286	1614420	1556139	1629450	412753	394113	412541	380636	362930	380502
2020-09-22	5513296	4626688	7121500	3	2	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515350	49375314	51668287	1614420	1556139	1629450	412753	394113	412541	380636	362930	380502
2020-09-23	5513296	4626688	7121500	2	2	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515350	49375314	51668287	1614420	1556139	1629450	412753	394113	412541	380636	362930	380502
2020-09-24	5513296	4626688	7121500	2	2	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515351	49375314	51668287	1614420	1556139	1629450	412753	394113	412541	380636	362930	380502
2020-09-25	5513296	4626688	7121500	2	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515351	49375314	51668287	1614420	1556139	1629450	412754	394113	412541	380636	362930	380502
2020-09-26	5513296	4626688	7121500	2	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515351	49375315	51668287	1614420	1556139	1629450	412754	394113	412541	380636	362930	380502
2020-09-27	5513296	4626688	7121500	2	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	50515351	49375315	51668287	1614420	1556139	1629450	412754	394113	412541	380636	362930	380503
2020-09-28	5513296	4626688	7121500	2	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	50515351	49375315	51668287	1614420	1556139	1629450	412754	394113	412541	380636	362930	380503
2020-09-29	5513296	4626688	7121500	2	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	50515351	49375315	51668287	1614420	1556139	1629450	412754	394113	412541	380636	362930	380503
2020-09-30	5513296	4626688	7121500	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	50515351	49375315	51668288	1614420	1556139	1629450	412754	394113	412541	380637	362930	380503
2020-10-01	5513296	4626688	7121500	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50515351	49375315	51668288	1614420	1556139	1629450	412754	394113	412541	380637	362930	380503
