time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-14	49121445	48929697	50385804	79466	54482	65854	2276250	1920364	2464208	1765	0	0	4114	2863	3388	1714395	1491278	1876842	4935	2169	2560	3205014	2893574	3338041	103981	72746	87239	10315	4084	4803	6825	2265	2669
2020-02-15	48355997	48116448	49787217	88506	63118	77143	2416253	2025937	2604142	2449	0	156	4114	3575	4114	1833124	1582304	2009665	5690	2773	3301	3700801	3322574	3882180	120059	86417	104657	12007	5255	6229	8029	2962	3515
2020-02-16	47551669	47259682	49160160	97872	71931	88898	2556733	2132018	2742789	3177	247	1101	4114	4114	4114	1955802	1675799	2135143	6544	3447	4170	4230514	3777537	4468530	137229	100987	123502	13885	6602	7887	9393	3780	4550
2020-02-17	46709063	46360077	48504725	107575	80921	101125	2695658	2237092	2877614	3947	1057	2113	4114	4114	4114	2082651	1772192	2263864	7494	4214	5180	4795342	4259268	5098873	155532	116467	143814	15954	8129	9788	10923	4755	5801
2020-02-18	45829187	45418830	47821176	117624	90086	113590	2831924	2340555	3048039	4760	1899	3152	4114	4114	4114	2212701	1870871	2394656	8534	5075	6320	5396339	4768521	5774763	174999	132867	165631	18223	9840	11940	12626	5902	7275
2020-02-19	44913700	44437922	47110137	128013	99421	125693	2964389	2441850	3223768	5617	2745	4240	4114	4114	4114	2344697	1970991	2525988	9640	6020	7582	6034239	5305830	6485814	195656	150197	188581	20699	11739	14354	14504	7225	8982
2020-02-20	43964906	43420102	46372599	138729	108915	138000	3091634	2540220	3395185	6519	3611	5385	4114	4114	4114	2477380	2071734	2656374	10793	7043	8960	6709426	5871498	7210862	217513	168459	212010	23387	13827	17038	16566	8724	10927
2020-02-21	42985686	42368819	45609885	149748	118553	150476	3212018	2634733	3559760	7462	4497	6529	4114	4114	4114	2609491	2172327	2784391	11992	8139	10445	7421938	6465603	7972429	240571	187650	236627	26295	16110	20002	18817	10404	13113
2020-02-22	41931701	41235901	44790207	161036	128316	163079	3371540	2763614	3755948	8445	5403	7690	4114	4114	4114	2739720	2271988	2942978	13236	9300	11989	8171453	7088008	8769678	264819	207760	262399	29428	18589	23251	21266	12262	15550
2020-02-23	40334776	39510843	43581521	172574	138200	175789	4028638	3307000	4378602	9465	6332	8882	4114	4114	4114	2877795	2379063	3119225	14524	10521	13540	8957995	7738948	9602312	290258	228795	289315	32792	21267	26668	23917	14300	18221
2020-02-24	38710321	37759466	42340420	184638	148447	188975	4603794	3791321	5020133	10523	7283	10101	4114	4114	4114	3078269	2539077	3349383	15855	11767	15118	9790838	8426390	10482236	317190	251012	317762	36393	24148	30336	26777	16522	21071
2020-02-25	37026219	35947842	41042020	197871	159608	203485	5083953	4207192	5591218	11626	8264	11361	4114	4114	4114	3363757	2771809	3652075	17234	13034	16729	10691875	9168940	11437823	346332	275020	348665	40249	27245	34282	29859	18937	24168
2020-02-26	35259597	34053164	39666004	212824	172169	220043	5494928	4578172	6072056	12795	9291	12685	4114	4114	4114	3709916	3058676	4005000	18678	14333	18389	11681918	9984685	12495881	378362	301405	382899	44388	30582	38542	33182	21558	27534
2020-02-27	33409105	32076914	38205710	229735	186371	238961	5857409	4924003	6488880	14051	10385	14103	4114	4114	4114	4084767	3374965	4421522	20205	15682	20124	12773321	10885172	13672118	413681	330544	420973	48849	34189	43160	36771	24407	31199
2020-02-28	31490038	30038960	36665655	248586	202250	260217	6174211	5249237	6843460	15415	11563	15642	4114	4114	4114	4465509	3703718	4866220	21837	17102	21967	13970747	11876097	14972248	452439	362618	463069	53671	38099	48183	40654	27506	35195
2020-02-29	29526568	27968584	35056842	269200	219731	283586	6435974	5547306	7122050	16903	12842	17321	4114	4114	4114	4837833	4035112	5298614	23594	18617	23948	15273821	12959534	16395429	494619	397692	509153	58891	42347	53658	44860	30879	39557
2020-03-01	27546581	25898477	33393721	291317	238674	308728	6629474	5807024	7302360	18526	14231	19161	4114	4114	4114	5191048	4362247	5704311	25498	20253	26092	16678801	14135330	17936344	540095	435757	559048	64543	46963	59623	49415	34553	44313
2020-03-02	25578956	23861459	31692840	314608	258898	335209	6742986	6016813	7292396	20283	15737	21151	4114	4114	4114	5514914	4678266	6069372	27564	22028	28422	18179074	15401458	19585785	588649	476744	612448	70653	51975	66109	54341	38551	49493
2020-03-03	23651921	21888438	29972230	338681	280170	362513	6768783	6166694	7135311	22172	17360	23291	4114	4114	4114	5798825	4975395	6379574	29803	23958	30951	19765118	16753863	21330608	639965	520516	668920	77242	57406	73140	59662	42894	55119
2020-03-04	21791661	20006767	28250860	363088	302210	390045	6704051	6249175	6946125	24179	19099	25565	4114	4114	4114	6032334	5245125	6621402	32212	26043	33677	21424456	18186208	23153767	693634	566865	727905	84321	63275	80724	65394	47601	61211
2020-03-05	20021021	18238883	26547946	387330	324686	417152	6551028	6259733	6786597	26286	20946	27948	4114	4114	4114	6206126	5478825	6783534	34777	28279	36580	23141823	19689751	25034708	749155	615503	788728	91891	69594	88862	71548	52686	67779
2020-03-06	18358450	16601374	24882129	410880	347221	443151	6316687	6044229	6578745	28467	22887	30406	4114	4114	4114	6312940	5668417	6798870	37474	30654	39630	24899611	21253403	26950161	805953	666066	850629	99944	76367	97536	78128	58159	74825
2020-03-07	16817336	15104615	23270649	433200	369403	467367	6011987	5829977	6274875	30692	24904	32901	4114	4114	4114	6348277	5807010	6713897	40270	33150	42783	26678540	22863965	28875244	863398	718121	912795	108462	83593	106720	85130	64029	82339
2020-03-08	15405825	13752990	21728607	453772	390803	489170	5650802	5563320	5970420	32927	26972	35387	4114	4114	4114	6310808	5889418	6554783	43128	35742	45990	28458486	24506532	30784733	920833	771181	974404	117414	91260	116369	92543	70295	90304
2020-03-09	14127085	12545590	20268411	472122	410991	508012	5248625	5101297	5661110	35132	29065	37817	4114	4114	4114	6202474	5912562	6383641	46004	38401	49196	30219379	26165023	32654359	977604	824721	1034666	126760	99348	126431	100346	76952	98688
2020-03-10	12979928	11477224	18899440	487846	429554	523457	4821247	4625368	5330943	37269	31152	40141	4114	4114	4114	6028272	5803963	6254501	48849	41092	52337	31942090	27822795	34461988	1033089	878198	1092862	136452	107829	136841	108511	83986	107456
2020-03-11	11959646	10539554	17627943	500623	446116	535199	4383585	4123261	4990587	39299	33200	42314	4114	4114	4114	5795784	5642235	5994126	51610	43777	55348	33609222	29463312	36188568	1086725	931075	1148375	146433	116665	147529	117004	91378	116559
2020-03-12	11058931	9722207	16457153	510234	460357	543071	3948779	3691982	4684471	41183	35178	44292	4114	4114	4114	5514511	5461440	5764875	54235	46416	58166	35205741	31070779	37818773	1138024	982838	1200710	156643	125815	158416	125782	99102	125945
2020-03-13	10268766	9013740	15387568	516564	472022	545174	3527622	3257295	4358552	42889	37053	46037	4114	4114	4114	5195110	5106136	5497336	56673	48967	60733	36719410	32630728	39341324	1186593	1033017	1249505	167015	135228	169426	134800	107126	135558
2020-03-14	9579209	8402425	14417359	519597	480933	542918	3128327	2853931	4022165	44387	38792	47523	4114	4114	4114	4848629	4717156	5223109	58879	51384	62996	38141005	34130489	40748987	1232134	1081204	1294532	177485	144850	180481	144008	115413	145335
2020-03-15	8980022	7876817	13542831	519413	486991	537335	2756567	2485805	3683795	45654	40370	48724	4114	4114	4114	4485817	4319821	4936826	60812	53628	64912	39464336	35559527	42038321	1274453	1127058	1335684	187986	154627	191506	153354	123923	155216
2020-03-16	8461150	7426138	12758906	516172	490178	528744	2415727	2154497	3350748	46672	41761	49627	4114	4114	4114	4116572	3901818	4657723	62439	55659	66450	40686085	36909629	43209230	1313447	1170316	1372966	198455	164498	202432	162785	132611	165138
2020-03-17	8013044	7040502	12059567	510101	490547	517588	2107266	1859773	3028969	47431	42945	50227	4114	4114	4114	3749551	3536104	4386404	63736	57446	67589	41805522	38174956	44264403	1349097	1210793	1406472	208833	174409	213196	172247	141432	175045
2020-03-18	7626867	6706626	11438253	501472	488218	510717	1831133	1600105	2722994	47927	43908	50370	4114	4114	4114	3391945	3169993	4100957	64688	58960	68323	42824126	39351959	45208708	1381458	1248378	1436367	219066	184302	223742	181691	150338	184882
2020-03-19	7294591	6405187	10824892	490592	479575	500387	1586172	1373113	2436013	48162	44641	50192	4114	4114	4114	3049404	2822654	3808042	65288	60182	68410	43745172	40439196	46048597	1410641	1283028	1462867	229104	194125	234022	191070	159284	194598
2020-03-20	7009034	6148406	10282734	477782	470133	486387	1370485	1175942	2170005	48142	45139	49752	4114	4114	4114	2726076	2499901	3513675	65538	61099	68102	44573305	41437081	46791565	1436804	1314762	1486222	238906	203830	243996	200339	168225	204150
2020-03-21	6763840	5929786	9806236	463367	457662	474190	1181730	1005535	1925926	47878	45404	48984	4114	4114	4114	2424741	2203479	3223067	65450	61705	67448	45314148	42347591	47445682	1460134	1343649	1506699	248437	213373	253634	209458	177118	213496
2020-03-22	6553435	5743719	9388455	447663	444257	460353	1017358	858843	1703898	47387	45439	48175	4114	4114	4114	2146987	1933979	2940545	65039	61999	66480	45973940	43173949	48019208	1480838	1369800	1524482	257666	222714	262910	218393	185923	222603
2020-03-23	6372959	5585382	9022876	430970	426109	445822	874782	732949	1503414	46687	45256	47379	4114	4114	4114	1893415	1691093	2669529	64327	61991	65228	46559239	43920323	48490834	1499134	1393353	1538828	266571	231820	271807	227112	194602	231443
2020-03-24	6218201	5450651	8703487	413564	407457	431024	751494	625154	1323510	45797	44865	46621	4114	4114	4114	1663845	1473850	2412573	63341	61691	64328	47076673	44591545	48895215	1515240	1414470	1551262	275134	240662	280314	235589	203123	239992
2020-03-25	6085518	5336004	8424807	395695	388548	415734	645142	533013	1162919	44741	43934	45498	4114	4114	4114	1457513	1280814	2171436	62110	61077	63231	47532753	45192858	49246939	1529371	1433324	1562010	283344	249218	288425	243802	211456	248231
2020-03-26	5971774	5238439	8181899	377587	369592	400275	553568	454348	1020199	43539	42932	44319	4114	4114	4114	1273233	1110260	1947179	60663	59600	61659	47933729	45729708	49552309	1541733	1450097	1571279	291193	257470	296139	251733	219577	256148
2020-03-27	5874269	5155404	7970342	359431	350394	385735	474828	387247	893824	42216	41860	43154	4114	4114	4114	1109552	960310	1740273	59031	58095	60166	48285497	46207567	49817051	1552518	1464969	1579255	298678	265405	303458	259370	227464	263733
2020-03-28	5790687	5084725	7786209	341395	331241	370670	407192	330042	782262	40792	40465	41896	4114	4114	4114	964857	829032	1550710	57243	56925	58601	48593538	46631803	50046315	1561907	1478117	1586106	305800	273012	310389	266701	235099	270980
2020-03-29	5719038	5024558	7626025	323615	313419	355262	349139	281290	684021	39288	38848	40585	4114	4114	4114	837476	714521	1378107	55329	54845	56889	48862885	47007579	50244692	1570064	1489709	1591982	312561	280289	316939	273722	242468	277887
2020-03-30	5657616	4973332	7486733	306206	296350	339673	299336	239750	597689	37724	37184	39238	4114	4114	4114	725737	614949	1221800	53317	52687	55169	49098115	47339781	50416248	1577139	1499907	1597015	318969	287231	323120	280429	249561	284456
2020-03-31	5604961	4929715	7365644	289259	279391	324049	256625	204358	521949	36117	35492	37848	4114	4114	4114	628024	528602	1080927	51233	50475	53389	49303355	47632974	50564564	1583265	1508861	1601322	325032	293842	328945	286822	256371	290690
2020-04-01	5559817	4892571	7260405	272845	262960	308513	220006	174205	455591	34483	33787	36431	4114	4114	4114	542805	453897	954499	49100	48235	51527	49482303	47891378	50692776	1588563	1516707	1605002	330759	300124	334426	292902	262892	296594
2020-04-02	5521113	4860936	7168960	257019	247199	293172	188615	148513	397518	32838	32083	35097	4114	4114	4114	468654	389395	841456	46941	45986	49741	49638249	48118858	50803621	1593140	1523572	1608145	336161	306083	339577	298674	269123	302176
2020-04-03	5487929	4833993	7089512	241818	232133	278115	161705	126621	346740	31195	30352	33717	4114	4114	4114	404263	333797	740710	44773	43713	47963	49774109	48318928	50899480	1597090	1529570	1610828	341251	311726	344414	304143	275064	307446
2020-04-04	5459475	4811042	7020496	227269	217775	263416	138640	107965	302373	29563	28639	32305	4114	4114	4114	348444	285944	651180	42616	41433	46130	49892455	48494760	50982418	1600495	1534804	1613116	346040	317063	348952	309317	280718	312412
2020-04-05	5435076	4791490	6960546	213384	204129	249133	118868	92065	263629	27954	27026	30873	4114	4114	4114	300128	244810	571817	40482	39255	44261	49995548	48649204	51054220	1603430	1539368	1615066	350543	322104	353205	314204	286088	317086
2020-04-06	5414154	4774835	6908476	200171	191189	235313	101920	78512	229812	26376	25475	29431	4114	4114	4114	258359	209490	501621	38384	37192	42372	50085370	48784808	51116429	1605957	1543342	1616727	354772	326858	357189	318813	291180	321480
2020-04-07	5396213	4760644	6863253	187626	178946	221990	87391	66958	200307	24834	23945	27992	4114	4114	4114	222291	179189	439654	36333	35162	40478	50163653	48903839	51170375	1608131	1546801	1618142	358741	331337	360918	323154	296001	325604
2020-04-08	5380828	4748554	6823978	175740	167382	209188	74937	57108	174571	23335	22444	26562	4114	4114	4114	191174	153216	385043	34336	33159	38593	50231910	49008310	51217204	1610002	1549809	1619347	362463	335553	364286	327238	300557	329472
2020-04-09	5367634	4738253	6789870	164502	156480	196925	64259	48710	152129	21884	20997	25151	4114	4114	4114	164352	130966	336986	32401	31226	36727	50291458	49100004	51257901	1611610	1552423	1620373	365951	339518	367424	331075	304859	333095
2020-04-10	5356318	4729476	6760250	153892	146216	185209	55104	41548	132562	20483	19606	23764	4114	4114	4114	141247	111918	294751	30533	29369	34890	50343442	49180491	51293314	1612993	1554694	1621246	369218	343243	370356	334676	308913	336486
2020-04-11	5346614	4721997	6734527	143893	136565	174041	47255	35441	115505	19135	18273	22408	4114	4114	4114	121357	95619	257674	28735	27588	33091	50388857	49251158	51324171	1614181	1556666	1621989	372276	346741	373096	338052	312731	339550
2020-04-12	5338292	4715623	6712191	134480	127502	163420	40525	30232	100638	17842	16999	21086	4114	4114	4114	104242	81677	225159	27010	25885	31337	50428568	49313221	51351097	1615202	1558377	1622620	375138	350022	375655	341214	316321	342394
2020-04-13	5331154	4710193	6692794	125631	119000	153338	34754	25790	87682	16606	15784	19803	4114	4114	4114	89523	69757	196668	25359	24261	29633	50463323	49367749	51374630	1616078	1559861	1623158	377814	353099	378044	344172	319694	345047
2020-04-14	5325032	4705565	6675951	117321	111032	143785	29806	22001	76390	15426	14629	18562	4114	4114	4114	76869	59567	171722	23782	22715	27983	50493772	49415681	51395231	1616831	1561149	1623615	380315	355983	380274	346936	322858	347521
2020-04-15	5319782	4701621	6661325	109526	103570	134747	25562	18769	66552	14303	13533	17366	4114	4114	4114	65993	50860	149895	22280	21246	26391	50520479	49457838	51413296	1617477	1562266	1624003	382653	358684	382356	349518	325824	349824
2020-04-16	5315279	4698260	6648624	102218	96588	126210	21923	16013	57979	13237	12494	16215	4114	4114	4114	56649	43422	130807	20852	19853	24858	50543930	49494940	51429167	1618032	1563233	1624334	384838	361212	384298	351927	328601	351968
2020-04-17	5311416	4695396	6637596	95375	90060	118156	18803	13661	50509	12225	11512	15112	4114	4114	4114	48622	37068	114124	19497	18535	23387	50564549	49527615	51443136	1618508	1564072	1624615	386878	363579	386110	354173	331199	353962
2020-04-18	5308104	4692956	6628019	88971	83959	110566	16126	11655	44001	11268	10584	14057	4114	4114	4114	41729	31641	99548	18213	17290	21978	50582701	49556413	51455454	1618917	1564799	1624854	388784	365793	387800	356265	333627	355815
2020-04-19	5305262	4690876	6619704	82981	78261	103423	13831	9944	38331	10362	9708	13050	4114	4114	4114	35810	27007	86818	16998	16115	20632	50598704	49581815	51466337	1619268	1565429	1625057	390563	367863	389377	358212	335894	357537
2020-04-20	5302825	4689103	6612483	77383	72942	96707	11863	8484	33392	9508	8883	12091	4114	4114	4114	30728	23050	75704	15852	15009	19347	50612833	49604242	51475974	1619569	1565975	1625229	392223	369798	390848	360023	338009	359135
2020-04-21	5300735	4687592	6606213	72153	67980	90397	10175	7238	29088	8702	8107	11178	4114	4114	4114	26366	19673	66005	14771	13968	18125	50625325	49624060	51484523	1619827	1566447	1625376	393774	371607	392219	361707	339981	360617
2020-04-22	5298943	4686305	6600769	67269	63351	84475	8727	6175	25339	7943	7378	10312	4114	4114	4114	22622	16789	57541	13754	12990	16964	50636387	49641591	51492123	1620049	1566857	1625501	395221	373298	393499	363272	341818	361991
2020-04-23	5297405	4685208	6596041	62712	59036	78921	7485	5269	22073	7229	6693	9491	4114	4114	4114	19409	14328	50157	12797	12073	15862	50646199	49657114	51498894	1620239	1567211	1625607	396571	374878	394692	364724	343528	363265
2020-04-24	5296086	4684273	6591936	58460	55014	73715	6420	4495	19228	6558	6050	8714	4114	4114	4114	16651	12227	43717	11899	11213	14820	50654915	49670875	51504940	1620402	1567519	1625697	397831	376353	395805	366072	345119	364444
2020-04-25	5294955	4683476	6588372	54495	51266	68839	5506	3835	16750	5928	5447	7979	4114	4114	4114	14285	10434	38101	11057	10408	13835	50662672	49683087	51510348	1620542	1567784	1625773	399007	377731	396843	367321	346598	365535
2020-04-26	5293985	4682797	6585276	50798	47776	64275	4723	3272	14591	5337	4882	7285	4114	4114	4114	12255	8904	33204	10267	9654	12905	50669586	49693937	51515197	1620662	1568015	1625838	400104	379019	397812	368479	347972	366544
2020-04-27	5293152	4682218	6582589	47353	44525	60005	4051	2792	12689	4783	4354	6631	4114	4114	4114	10513	7598	28935	9527	8948	12028	50675760	49703589	51519554	1620765	1568214	1625894	401129	380221	398715	369550	349247	367475
2020-04-28	5292439	4681725	6580255	44143	41498	56013	3474	2382	11018	4264	3860	6014	4114	4114	4114	9018	6483	25213	8834	8288	11203	50681283	49712186	51523476	1620854	1568387	1625941	402084	381343	399558	370542	350430	368334
2020-04-29	5291826	4681305	6578229	41153	38681	52281	2980	2032	9567	3779	3399	5433	4114	4114	4114	7736	5532	21969	8185	7671	10426	50686231	49719854	51527014	1620929	1568536	1625981	402976	382392	400345	371457	351527	369126
2020-04-30	5291301	4680946	6576469	38368	36058	48795	2556	1734	8307	3326	2969	4887	4114	4114	4114	6636	4720	19142	7578	7094	9697	50690673	49726701	51530213	1620994	1568666	1626015	403809	383370	401079	372303	352543	369855
2020-05-01	5290851	4680641	6574941	35775	33618	45540	2192	1480	7214	2903	2568	4374	4114	4114	4114	5692	4028	16678	7010	6554	9011	50694666	49732823	51533110	1621050	1568778	1626044	404587	384285	401765	373082	353483	370526
2020-05-02	5290465	4680381	6573615	33362	31348	42500	1880	1262	6264	2509	2195	3893	4114	4114	4114	4883	3437	14531	6479	6050	8367	50698264	49738306	51535739	1621098	1568875	1626068	405312	385138	402405	373800	354351	371143
2020-05-03	5290133	4680159	6572463	31115	29236	39664	1613	1077	5439	2141	1847	3443	4114	4114	4114	4188	2932	12659	5982	5579	7763	50701511	49743223	51538129	1621139	1568959	1626089	405990	385936	403002	374461	355152	371709
2020-05-04	5289849	4679970	6571462	29025	27272	37018	1383	919	4723	1799	1524	3021	4114	4114	4114	3593	2502	11029	5518	5140	7196	50704446	49747638	51540307	1621174	1569031	1626107	406623	386681	403561	375069	355892	372229
2020-05-05	5289605	4679809	6570594	27080	25445	34551	1187	784	4101	1480	1222	2627	4114	4114	4114	3082	2135	9594	5085	4731	6664	50707103	49751608	51542294	1621204	1569094	1626122	407215	387377	404082	375627	356573	372706
2020-05-06	5289396	4679672	6569840	25270	23746	32250	1018	669	3561	1182	941	2258	4114	4114	4114	2643	1822	8332	4682	4352	6165	50709514	49755184	51544111	1621230	1569149	1626135	407767	388027	404570	376139	357200	373143
2020-05-07	5289217	4679555	6569185	23587	22166	30106	873	571	3092	905	678	1914	4114	4114	4114	2267	1554	7235	4307	3999	5698	50711704	49758409	51545774	1621252	1569196	1626145	408284	388634	405026	376610	357777	373543
2020-05-08	5289063	4679455	6568616	22021	20697	28107	749	487	2685	646	434	1593	4114	4114	4114	1945	1326	6283	3959	3672	5261	50713698	49761322	51547300	1621272	1569237	1626155	408766	389202	405452	377041	358306	373907
2020-05-09	5288931	4679370	6568122	20565	19332	26245	642	416	2331	405	208	1293	4114	4114	4114	1668	1132	5456	3635	3367	4853	50715516	49763957	51548701	1621288	1569272	1626163	409218	389733	405851	377436	358793	374239
2020-05-10	5288818	4679297	6567694	19210	18062	24510	551	355	2024	181	0	1013	4114	4111	4114	1431	965	4738	3334	3084	4472	50717176	49766345	51549991	1621302	1569303	1626169	409640	390229	406224	377795	359240	374546
2020-05-11	5288721	4679236	6567321	17951	16881	22895	472	303	1758	0	0	751	4087	3911	4114	1227	824	4114	3054	2826	4118	50718695	49768511	51551179	1621314	1569329	1626175	410035	390693	406573	378123	359650	374835
2020-05-12	5288637	4679183	6566998	16780	15783	21390	405	258	1526	0	0	506	3887	3714	4114	1053	703	3573	2801	2598	3788	50720086	49770480	51552276	1621324	1569352	1626180	410405	391128	406900	378428	360023	375108
2020-05-13	5288566	4679138	6566717	15690	14760	19990	348	220	1325	0	0	278	3692	3524	4114	903	600	3102	2576	2395	3481	50721363	49772272	51553289	1621333	1569372	1626184	410751	391534	407207	378715	360364	375364
2020-05-14	5288505	4679100	6566474	14675	13808	18686	298	188	1151	0	0	66	3503	3339	4114	774	512	2694	2376	2215	3195	50722536	49773905	51554226	1621341	1569389	1626187	411075	391914	407494	378986	360678	375605
2020-05-15	5288452	4679068	6566262	13729	12920	17472	256	160	999	0	0	0	3319	3161	3981	664	437	2339	2200	2058	2931	50723615	49775396	51555095	1621347	1569404	1626190	411379	392270	407763	379241	360973	375832
2020-05-16	5288407	4679040	6566078	12847	12092	16341	219	137	868	0	0	0	3142	2990	3786	570	373	2031	2045	1921	2695	50724610	49776758	51555899	1621353	1569417	1626193	411664	392604	408015	379480	361252	376045
2020-05-17	5288369	4679016	6565919	12025	11320	15288	188	117	753	0	0	0	2972	2826	3595	489	318	1764	1911	1803	2485	50725528	49778006	51556646	1621358	1569428	1626195	411931	392917	408251	379706	361514	376246
2020-05-18	5288335	4678996	6565780	11258	10599	14306	161	100	654	0	0	0	2809	2670	3410	419	271	1532	1795	1697	2299	50726375	49779150	51557340	1621362	1569438	1626197	412181	393209	408473	379918	361761	376434
2020-05-19	5288307	4678979	6565660	10541	9926	13390	138	85	568	0	0	0	2654	2520	3232	360	231	1330	1689	1597	2134	50727159	49780200	51557985	1621365	1569446	1626198	412415	393484	408681	380117	361993	376611
2020-05-20	5288283	4678964	6565555	9872	9297	12535	119	72	493	0	0	0	2505	2378	3060	308	197	1155	1589	1501	1991	50727885	49781165	51558585	1621368	1569453	1626200	412635	393741	408875	380304	362212	376777
2020-05-21	5288262	4678952	6565465	9247	8709	11737	102	62	428	0	0	0	2364	2242	2894	265	168	1003	1494	1411	1867	50728558	49782053	51559144	1621371	1569459	1626201	412841	393982	409058	380480	362417	376933
2020-05-22	5288244	4678941	6565386	8663	8159	10992	87	53	372	0	0	0	2229	2114	2736	227	144	871	1405	1326	1758	50729181	49782871	51559665	1621373	1569465	1626202	413034	394209	409230	380645	362610	377079
2020-05-23	5288228	4678932	6565317	8117	7646	10296	75	45	323	0	0	0	2101	1992	2585	195	123	756	1320	1246	1655	50729760	49783625	51560150	1621375	1569470	1626202	413216	394421	409391	380800	362792	377217
2020-05-24	5288215	4678924	6565258	7606	7165	9645	64	38	280	0	0	0	1980	1876	2440	167	105	657	1240	1170	1557	50730298	49784322	51560603	1621377	1569474	1626203	413386	394620	409542	380946	362962	377345
2020-05-25	5288204	4678918	6565206	7128	6716	9037	55	33	243	0	0	0	1865	1767	2303	143	89	570	1164	1098	1464	50730799	49784966	51561026	1621378	1569477	1626204	413546	394806	409684	381082	363122	377466
2020-05-26	5288194	4678912	6565162	6681	6295	8468	47	28	211	0	0	0	1756	1663	2172	123	76	495	1093	1031	1377	50731264	49785562	51561421	1621379	1569480	1626204	413696	394982	409817	381211	363272	377580
