time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-15	56246893	56229233	56273454	1284	989	1238	69993	58068	83160	0	0	0	83	51	62	36390	31400	41666	66	39	47	54531	49679	59414	1751	1318	1631	138	74	89	86	42	50
2020-02-16	56216051	56193237	56249743	1521	1197	1526	82825	67909	99521	0	0	0	98	65	80	43074	36731	49882	78	50	61	65587	59157	72136	2106	1620	2038	166	96	117	103	55	66
2020-02-17	56179568	56150282	56222095	1801	1439	1868	97996	79409	119080	0	0	0	116	81	101	50982	42963	59711	92	63	78	78673	70246	87366	2526	1974	2525	200	122	150	124	70	86
2020-02-18	56136420	56099037	56189861	2132	1719	2275	115925	92845	142452	0	0	0	137	99	126	60335	50249	71469	109	78	98	94162	83216	105599	3023	2389	3110	239	154	192	148	89	111
2020-02-19	56085402	56037917	56152286	2523	2045	2761	137108	108538	170369	0	0	0	163	121	156	71396	58765	85528	129	96	123	112490	98388	127421	3612	2875	3810	286	191	242	177	112	141
2020-02-20	56025095	55965048	56108496	2987	2424	3339	162124	126861	203694	0	0	0	193	147	192	84472	68717	102334	153	117	151	134177	116131	153536	4308	3444	4648	341	236	303	212	139	178
2020-02-21	55953834	55878207	56057474	3535	2865	4028	191651	148246	243449	0	0	0	228	177	236	99926	80344	122415	181	141	186	159834	136879	184780	5132	4109	5651	407	289	377	252	172	223
2020-02-22	55869660	55774765	55998041	4183	3379	4851	226481	173194	290836	0	0	0	270	212	287	118184	93924	146400	215	169	227	190182	161137	222153	6106	4888	6851	484	352	466	301	210	277
2020-02-23	55770282	55651625	55928832	4949	3977	5832	267537	202284	347266	0	0	0	320	252	349	139744	109780	175028	254	201	276	226071	189495	266843	7258	5798	8286	576	425	573	357	256	342
2020-02-24	55653019	55505140	55848271	5855	4675	7003	315890	236182	414387	0	0	0	378	300	423	165191	128286	209178	301	239	335	268501	222638	320263	8621	6861	10002	684	512	702	425	310	421
2020-02-25	55514743	55331030	55754534	6925	5488	8399	372782	275653	494114	0	0	0	448	355	511	195208	149875	249878	356	284	404	318650	261364	384095	10231	8104	12052	812	614	856	505	373	515
2020-02-26	55351816	55124296	55645522	8188	6436	10064	439638	321577	588659	0	0	0	530	419	616	230589	175048	298340	421	335	488	377900	306603	460327	12133	9556	14500	964	734	1041	599	447	629
2020-02-27	55160019	54879121	55518819	9679	7541	12048	518094	374954	700554	0	0	0	627	495	741	272256	204382	355975	499	395	587	447874	359433	551318	14380	11252	17422	1144	874	1263	710	535	765
2020-02-28	54934482	54588770	55371655	11439	8829	14412	610009	436924	832671	0	0	0	741	582	890	321277	238540	424422	590	465	705	530470	421106	659849	17031	13231	20908	1355	1038	1528	842	637	928
2020-02-29	54669605	54245501	55200860	13512	10330	17225	717478	508772	988223	0	0	0	876	684	1068	378882	278282	505575	697	547	846	627908	493072	789192	20159	15541	25062	1606	1231	1846	998	757	1123
2020-03-01	54358995	53840487	55002820	15955	12078	20569	842842	591942	1170749	0	0	0	1036	803	1280	446476	324476	601600	824	642	1015	742774	577008	943189	23847	18234	30007	1902	1456	2225	1182	898	1357
2020-03-02	54263802	53716105	54932590	18824	14110	24532	723472	505772	1030106	0	0	0	1224	942	1532	522611	376007	710886	974	753	1215	877927	674747	1126126	28186	21371	35882	2251	1718	2677	1399	1063	1636
2020-03-03	54180512	53606690	54868122	22065	16383	29056	588608	409348	856919	0	0	0	1445	1102	1830	582173	415504	800234	1150	882	1452	1032801	785735	1337813	33157	24932	42679	2662	2025	3215	1655	1255	1968
2020-03-04	54091156	53488810	54799145	25399	18702	33780	485439	339122	692423	0	0	0	1698	1285	2177	604286	428686	841764	1354	1029	1730	1199330	904254	1568102	38498	28732	50068	3139	2378	3847	1953	1477	2359
2020-03-05	54001289	53369899	54729498	28502	20842	38286	415011	299483	579538	0	0	0	1979	1486	2564	592908	418494	840283	1584	1194	2047	1367276	1023135	1803877	43879	32540	57626	3682	2776	4573	2295	1729	2812
2020-03-06	53914933	53255345	54661946	31168	22661	42299	367534	272834	503600	0	0	0	2276	1697	2980	561507	394421	812920	1835	1372	2396	1529164	1137174	2035525	49058	36187	65041	4284	3215	5385	2677	2010	3324
2020-03-07	53834127	53147895	54597894	33319	24106	45710	333182	253234	444211	0	0	0	2579	1910	3410	521811	364721	751707	2099	1558	2767	1681145	1243719	2258010	53912	39588	72153	4933	3686	6271	3097	2316	3891
2020-03-08	53759501	53048411	54537796	34961	25185	48520	305537	233315	404675	0	0	0	2878	2119	3842	480864	335067	685976	2366	1746	3150	1821971	1341951	2469519	58401	42717	78903	5622	4183	7221	3548	2644	4507
2020-03-09	53690938	52956769	54481615	36144	25935	50774	281310	211244	369974	0	0	153	3163	2318	4114	441896	313372	623713	2627	1927	3533	1951782	1432029	2669889	62531	45581	85288	6338	4698	8221	4026	2990	5169
2020-03-10	53628027	52872453	54429125	36929	26401	52537	259132	191536	336993	0	0	537	3428	2501	4114	405941	293108	566668	2872	2095	3919	2071277	1514507	2859593	66325	48198	91324	7075	5226	9262	4527	3350	5887
2020-03-11	53570289	52794858	54380063	37374	26627	53141	238543	173293	306799	0	0	879	3670	2666	4114	373053	274286	514957	3091	2245	4297	2181286	1590033	3039239	69811	50589	97032	7824	5761	10335	5044	3722	6657
2020-03-12	53517274	52723414	54338729	37533	26652	53205	219423	156046	279089	0	0	1185	3886	2812	4114	342963	256764	468137	3280	2373	4658	2282606	1659223	3207038	73015	52775	102317	8580	6298	11430	5575	4102	7470
2020-03-13	53468575	52657609	54307189	37449	26508	52904	201726	140428	253723	0	0	1446	4074	2938	4114	315368	240398	422135	3438	2478	4995	2375953	1722634	3333885	75961	54774	106316	9337	6835	12542	6116	4487	8319
2020-03-14	53423832	52596987	54278357	37163	26225	52300	185400	126837	233917	117	0	1634	4114	3043	4114	290005	222825	383746	3568	2560	5306	2461965	1780759	3449497	78670	56603	109953	10090	7367	13664	6665	4876	9196
2020-03-15	53382721	52541139	54251997	36706	26075	51448	170368	116530	215634	239	0	1755	4114	3128	4114	266669	201672	351963	3676	2622	5559	2541219	1834044	3554872	81161	58275	113259	10836	7893	14790	7224	5265	10095
2020-03-16	53344948	52489690	54227897	36106	25836	50392	156544	105418	198763	330	0	1836	4114	3193	4114	245186	182521	320001	3762	2664	5725	2614243	1882892	3650914	83452	59805	116266	11571	8410	15916	7789	5654	11010
2020-03-17	53310244	52442298	54205864	35390	25512	49174	143835	95362	183201	392	0	1883	4114	3240	4114	225411	165177	290908	3828	2690	5835	2681520	1927670	3738444	85558	61204	118999	12294	8916	17018	8355	6040	11935
2020-03-18	53278360	52398644	54185722	34578	25118	47827	132153	86264	168848	430	0	1898	4114	3269	4114	207209	148959	264428	3874	2700	5893	2743498	1968718	3818210	87494	62484	121484	13002	9411	17999	8918	6422	12839
2020-03-19	53249069	52358437	54167308	33690	24664	46382	121416	78034	156640	445	0	1886	4114	3283	4114	190461	133989	240334	3900	2697	5906	2800590	2012265	3890898	89273	63871	123743	13693	9892	18953	9475	6798	13664
2020-03-20	53222160	52321406	54150474	32743	24160	44864	111548	70588	145432	441	0	1849	4114	3304	4114	175052	120517	220702	3909	2704	5879	2853179	2057062	3957131	90909	65272	125795	14365	10360	19878	10024	7167	14471
2020-03-21	53197441	52287302	54135086	31750	23616	43294	102478	64483	135018	421	0	1791	4114	3315	4114	160879	110727	203481	3897	2700	5818	2901616	2099045	4017483	92412	66584	127660	15019	10813	20772	10562	7530	15258
2020-03-22	53174735	52255896	54121020	30725	23039	41693	94142	58948	125344	386	0	1715	4114	3314	4114	147844	100180	187588	3863	2687	5727	2946229	2138387	4072474	93794	67810	129355	15653	11252	21635	11087	7883	16022
2020-03-23	53153877	52226973	54108161	29678	22436	40076	86482	53887	116358	338	0	1624	4114	3303	4114	135857	90634	172923	3808	2665	5611	2987318	2175251	4122579	95064	68958	130896	16266	11675	22465	11597	8228	16761
2020-03-24	53134719	52200340	54096407	28619	21813	38455	79443	49260	108010	281	0	1520	4114	3281	4114	124835	81996	159393	3736	2636	5475	3025160	2209793	4168234	96230	70032	132295	16858	12083	23264	12091	8563	17474
2020-03-25	53117121	52175816	54085663	27556	21176	36804	72974	45030	100258	214	0	1406	4114	3251	4114	114702	74179	147870	3650	2600	5321	3060011	2242155	4209833	97302	71036	133566	17429	12475	24030	12568	8889	18160
2020-03-26	53100957	52153233	54075842	26496	20529	35091	67031	41162	93058	141	0	1283	4114	3213	4114	105386	67105	137299	3553	2559	5154	3092107	2272474	4247738	98287	71976	134721	17978	12853	24764	13028	9204	18818
2020-03-27	53086111	52132440	54066864	25444	19877	33416	61571	37626	85768	61	0	1155	4114	3167	4114	96823	61013	127475	3446	2513	4976	3121666	2300878	4282278	99192	72855	135770	18507	13263	25467	13470	9509	19447
2020-03-28	53072474	52113295	54058658	24406	19067	31862	56554	34394	78976	0	0	1021	4091	3116	4114	88953	55778	118347	3331	2462	4790	3148889	2327486	4313752	100023	73677	136723	19015	13661	26139	13893	9816	20048
2020-03-29	53059950	52095667	54051158	23386	18164	30551	51945	31438	72720	0	0	884	4001	3059	4114	81719	50991	109868	3215	2408	4598	3173959	2352411	4342434	100787	74446	137589	19502	14045	26781	14301	10135	20620
2020-03-30	53048447	52079437	54044302	22387	17288	29194	47711	28737	66958	0	0	746	3903	2998	4114	75071	46614	101991	3098	2352	4402	3197047	2375758	4368573	101489	75165	138375	19969	14417	27392	14695	10445	21164
2020-03-31	53037882	52064494	54038035	21410	16440	27783	43821	26267	61651	0	0	603	3800	2933	4114	68962	42612	94674	2984	2292	4205	3218311	2397626	4392395	102133	75838	139090	20417	14775	27976	15075	10746	21680
2020-04-01	53025080	52046311	54030481	20459	15622	26419	43347	25836	61188	0	0	453	3693	2865	4114	63348	38953	87879	2872	2231	3996	3237894	2418109	4414107	102725	76467	139738	20845	15121	28531	15441	11037	22168
2020-04-02	52980416	51982533	54004226	19535	14833	25105	75054	44342	106708	0	0	305	3582	2794	4114	58905	36029	82037	2764	2168	3786	3255976	2437338	4433952	103271	77057	140329	21254	15454	29060	15792	11320	22629
2020-04-03	52937546	51921121	53979178	18662	14088	23867	101004	59355	142871	0	0	160	3470	2721	4114	59110	35878	82693	2661	2105	3579	3273339	2456023	4452878	103795	77630	140893	21645	15775	29562	16130	11593	23064
2020-04-04	52892346	51856050	53952990	17882	13411	22755	122422	71528	172856	0	0	43	3356	2647	4114	65253	39238	91814	2562	2024	3399	3291546	2475637	4472739	104348	78235	141489	22019	16085	30042	16455	11857	23474
2020-04-05	52840962	51781680	53923485	17233	12824	21812	143177	83082	202111	0	0	0	3245	2565	4042	75813	45177	107231	2467	1937	3238	3312064	2497579	4495267	104977	78916	142174	22379	16385	30500	16768	12113	23862
2020-04-06	52780813	51694200	53889227	16733	12335	21060	166420	95843	234881	0	0	0	3137	2464	3915	89201	52720	126092	2375	1853	3072	3335886	2522802	4521633	105714	79703	142985	22727	16679	30941	17070	12363	24236
2020-04-07	52710155	51590990	53849280	16392	11950	20507	193828	110773	273440	0	0	0	3036	2368	3793	104790	61454	148050	2288	1773	2919	3363697	2551951	4552656	106581	80618	143947	23067	16968	31369	17363	12607	24599
2020-04-08	52627410	51469640	53802828	16215	11669	20241	226205	128310	318887	0	0	0	2943	2279	3678	122718	71419	173299	2209	1699	2784	3396120	2585598	4589111	107598	81679	145086	23401	17256	31788	17650	12849	24952
2020-04-09	52530769	51327377	53748945	16210	11455	20336	264144	148747	372024	0	0	0	2861	2198	3574	143467	82863	202501	2139	1632	2669	3433878	2624386	4631902	108787	82906	146431	23733	17546	32201	17931	13088	25297
2020-04-10	52418056	51166151	53686518	16391	11359	20679	308353	172432	433802	0	0	0	2792	2124	3483	167619	96087	236448	2080	1572	2575	3477840	2669082	4682134	110177	84324	148017	24068	17841	32614	18210	13328	25639
2020-04-11	52286696	51032829	53614225	16774	11503	21296	359742	200089	505420	0	0	0	2737	2061	3408	195779	111405	275966	2034	1521	2505	3529044	2720591	4741129	111801	85961	149885	24407	18144	33032	18489	13571	25979
2020-04-12	52133706	50875815	53530535	17381	11701	22215	419403	233270	588303	0	0	0	2698	2009	3353	228600	129148	321936	2002	1480	2459	3588701	2779960	4810441	113698	87851	152087	24757	18459	33459	18770	13818	26322
2020-04-13	51955671	50691063	53433687	18236	12047	23475	488589	271837	684053	0	0	0	2678	1968	3320	266814	149688	375337	1987	1449	2449	3658215	2848387	4891884	115912	90033	154679	25120	18791	33902	19057	14073	26670
2020-04-14	51748697	50473914	53321672	19369	12555	25207	568702	316632	794430	0	0	0	2679	1941	3327	311253	173448	437269	1990	1429	2468	3739206	2927243	4985963	118495	92550	157620	25504	19143	34368	19353	14339	27028
2020-04-15	51508367	50219030	53192190	20816	13247	27364	661298	368610	921334	0	0	0	2705	1928	3381	362867	201968	508974	2013	1416	2514	3833545	3018091	5080524	121508	95453	160637	25914	19521	34863	19662	14619	27401
2020-04-16	51229694	49857324	53042626	22618	14143	30003	768088	428852	1066786	0	0	0	2757	1924	3471	422733	235362	591830	2057	1415	2590	3943383	3087503	5191814	125019	97506	164202	26356	19931	35397	19989	14917	27794
2020-04-17	50907082	49412285	52866511	24821	15271	33187	890929	498576	1232886	0	0	0	2839	1937	3602	492059	274151	687357	2127	1449	2699	4071192	3158777	5375409	129108	99783	170264	26838	20380	35979	20337	15237	28215
2020-04-18	50534303	48898811	52636802	27482	16663	36988	1031813	579141	1422722	0	0	0	2957	1998	3780	572193	319160	797206	2225	1486	2846	4219799	3241704	5567772	133864	102435	176285	27368	20873	36621	20714	15583	28669
2020-04-19	50104491	48308210	52374492	30662	18355	41487	1192823	672060	1642602	0	0	0	3113	2064	4011	664619	371328	923136	2354	1543	3038	4392429	3338150	5779864	139393	105521	183078	27957	21421	37336	21124	15962	29165
2020-04-20	49610163	47631326	52075376	34433	20388	46775	1376083	778991	1890846	0	0	186	3313	2156	4114	770955	431708	1066990	2519	1620	3287	4592736	3450258	6027680	145810	109110	191019	28616	22032	38137	21576	16379	29712
2020-04-21	49043285	46879299	51734836	38873	22811	52949	1583678	901732	2169169	0	0	527	3564	2277	4114	892935	501484	1230641	2724	1721	3608	4824848	3580485	6316717	153248	113281	200283	29357	22716	39042	22078	16841	30327
2020-04-22	48395378	46048666	51347847	44072	25678	60115	1817530	1042201	2478682	0	0	934	3871	2432	4114	1032383	581966	1419704	2976	1849	4009	5093389	3731634	6653116	161855	118124	211068	30195	23486	39960	22638	17355	31033
2020-04-23	47657699	45102633	50908991	50127	29054	68386	2079256	1202400	2819605	132	0	1413	4114	2624	4114	1191168	674599	1634633	3280	2007	4503	5403501	3906896	7043661	171796	123741	223590	31146	24354	40975	23269	17931	31847
2020-04-24	46821499	44031656	50412500	57142	33006	77878	2369964	1384361	3190934	558	0	1964	4114	2860	4114	1371142	780948	1875855	3661	2199	5100	5760848	4109879	7495747	183253	130247	238087	32228	24993	42354	23999	18578	32677
2020-04-25	45878370	42827581	49852319	65228	37615	88773	2690017	1590065	3590081	1045	0	2600	4114	3144	4114	1574041	902690	2144502	4133	2431	5813	6171602	4344648	8017308	196423	137774	254813	33462	25705	44113	24847	19192	33605
2020-04-26	44820700	41484456	49222211	74503	42968	101335	3038750	1809292	4012506	1602	0	3332	4114	3484	4114	1801374	1041579	2441021	4707	2708	6656	6642392	4615747	8616678	211519	146466	274035	34870	26518	45871	25831	19724	35030
2020-04-27	43642221	39999456	48515895	85082	49159	115537	3414158	2037202	4451396	2239	0	4177	4114	3887	4114	2054258	1199410	2764918	5394	3034	7641	7180222	4928218	9302392	228764	156472	296025	36477	27446	47885	26971	20328	36594
2020-04-28	42338657	38373847	47727235	97084	56292	131476	3812577	2305066	4897449	2967	255	5160	4114	4114	4114	2333240	1377950	3114478	6209	3423	8767	7792339	5275713	10100146	248390	167571	321833	38312	28509	50192	28287	21020	38274
2020-04-29	40908430	36613899	46850481	110616	64476	149220	4228392	2619961	5338844	3796	781	6270	4114	4114	4114	2638070	1578852	3486494	7166	3901	10061	8486044	5673941	11021718	270631	180343	351375	40403	29725	52828	29804	21833	40205
2020-04-30	39353375	34731604	45880561	125772	73823	168796	4653818	2964168	5761466	4743	1379	7527	4114	4114	4114	2967468	1780409	3876020	8277	4482	11528	9268435	6130852	12049953	295713	194996	384331	42783	31117	55831	31545	22787	42416
2020-05-01	37679396	32745046	44813428	142622	84446	190181	5078822	3336071	6180973	5812	2044	8940	4114	4114	4114	3318877	1999729	4276208	9536	5179	13179	10146093	6653431	13188904	323847	211755	420830	45484	32710	59243	33535	23901	44942
2020-05-02	35896970	30678281	43646438	161203	96458	213286	5491238	3732466	6565794	7018	2794	10512	4114	4114	4114	3688237	2271802	4678277	10953	6002	15024	11124690	7248949	14440462	355211	230852	460927	48543	34531	63102	35800	25194	47817
2020-05-03	34021388	28560602	42378769	181508	109963	237948	5877150	4148248	6755259	8369	3642	12246	4114	4114	4114	4069823	2572376	5071652	12540	6966	17072	12208548	7924794	15803821	389943	252523	504596	51993	36608	67446	38372	26690	51075
2020-05-04	32072641	26425167	41011823	203473	124554	263922	6221562	4576165	7010176	9871	4602	14140	4114	4114	4114	4456170	2898270	5444324	14309	8084	19327	13400161	8688230	17275030	428119	277001	551703	55869	38973	72309	41280	28413	54748
2020-05-05	30074883	24374018	39549599	226970	139560	290873	6509364	5006691	7095015	11526	5680	16187	4114	4114	4114	4838143	3247281	5813224	16267	9365	21788	14699717	9546091	18846663	469744	304503	602008	60202	41658	77718	44554	30384	58867
2020-05-06	28055439	22391632	37998980	251799	156208	318389	6726520	5332249	7030472	13334	6891	18377	4114	4114	4114	5205180	3615746	6144824	18419	10798	24452	16104663	10504411	20507688	514730	335221	655151	65023	44698	83696	48223	32631	63457
2020-05-07	26043432	20492878	36369899	277679	176286	345981	6861359	5257166	7010712	15289	8216	20690	4114	4114	4114	5545731	3998354	6310346	20767	12395	27298	17609355	11567985	22243577	562894	369306	710661	70355	48070	90254	52312	35150	68535
2020-05-08	24068128	18701405	34675316	304254	198061	373107	6905791	5597846	6944064	17382	9570	23105	4114	4114	4114	5847889	4388038	6525945	23309	14149	30302	19204869	12739896	24036690	613944	406856	767969	76216	51837	97393	56844	37964	74110
2020-05-09	22157207	17035300	32931000	331096	221423	399194	6856250	5901868	6699579	19604	11045	25590	4114	4114	4114	6100169	4776005	6622051	26033	15914	33433	20879002	14021024	25866912	667485	447895	826425	82615	56060	105101	61833	41141	80186
2020-05-10	20335160	15506543	31155076	357722	246191	423668	6714204	5879749	6697570	21928	12816	28109	4114	4114	4114	6292363	5151208	6577846	28915	17830	36651	22616498	15409591	27712523	723023	492362	885328	89555	60767	113354	67287	44710	86759
2020-05-11	18622014	14121081	29351019	383605	272103	446711	6486101	5657352	6710119	24332	14759	30621	4114	4114	4114	6416377	4992312	6555758	31930	20113	39911	24399521	16900774	29606121	779983	540100	945702	97025	65985	122117	73210	48698	93814
2020-05-12	17032538	12879400	27449730	408209	298820	468127	6182766	5205862	6636507	26783	16843	33084	4114	4114	4114	6466929	5296761	6517275	35044	22637	43160	26208338	18486468	31476000	837726	590843	1005299	105005	71734	131340	79597	53128	101326
2020-05-13	15575964	11777462	25575423	431006	325929	486386	5818332	4822710	6529406	29246	19057	35455	4114	4114	4114	6442009	5567649	6362435	38215	25348	46345	28022167	20155225	33297762	895585	644221	1063300	113464	78026	140966	86438	58018	109261
2020-05-14	14256216	10761711	23751650	451512	352954	496398	5408884	4372297	6500731	31679	21384	37690	4114	4114	4114	6343049	5679783	6283524	41398	28225	49411	29820112	21892424	35051162	952886	699760	1119056	122361	84864	150926	93710	63375	117578
2020-05-15	13072532	9798112	21999739	469304	379374	507083	4971035	3903190	6393428	34044	23798	39750	4114	4114	4114	6174752	5544969	6308638	44542	31243	52303	31582109	23680681	36719184	1008987	756897	1172023	131646	92242	161148	101386	69207	126227
2020-05-16	12020336	8965118	20337779	484048	404645	515199	4520631	3434527	6202290	36298	26269	41728	4114	4114	4114	5944645	5186161	6264041	47595	34369	54970	33289774	25500487	38288522	1063297	815004	1221779	141262	100143	171556	109429	75510	135154
2020-05-17	11092213	8249366	18779910	495509	427533	515423	4071743	2998969	5963569	38403	28761	43468	4114	4114	4114	5662394	4861027	6151896	50509	37566	57540	34927103	27331027	39749765	1115304	873410	1268027	151144	108537	182072	117796	82276	144300
2020-05-18	10278867	7637280	17335976	503557	448139	513249	3636003	2601582	5568845	40324	31235	44937	4114	4114	4114	5339009	4487335	6138896	53230	40787	59791	36480962	29151117	41097301	1164592	931433	1310593	161224	117386	192623	126440	89484	153604
2020-05-19	9569964	7115751	16011541	508169	435643	513334	3222322	2244578	5132459	42030	33650	45646	4114	4114	4114	4986020	4108671	6066282	55711	43982	61682	37941347	30937529	42329002	1210842	988278	1349414	171435	126642	203136	135309	97110	163008
2020-05-20	8954824	6728369	14808213	509418	451940	510656	2836903	1934982	4679337	43496	35964	46613	4114	4114	4114	4614737	3717343	5932696	57911	47099	62541	39301435	32647077	43445757	1253841	1042655	1384526	181708	136248	213545	144348	105116	172450
2020-05-21	8422934	6425035	13724197	507463	466191	502186	2483487	1667041	4302540	44704	38097	47241	4114	4114	4114	4235633	3324772	5743610	59794	50088	63837	40557436	34290243	44450921	1293473	1094857	1416044	191976	146141	223791	153504	113464	181875
2020-05-22	7964306	6166589	12754976	502534	472855	501595	2163740	1432208	3944946	45642	40030	47282	4114	4114	4114	3857918	2954434	5475020	61335	52841	64493	41708301	35853690	45349740	1329709	1144459	1444142	202178	156254	233822	162721	122104	191229
2020-05-23	7569697	5946513	11894030	494908	467161	501578	1877693	1227776	3590372	46306	41756	47127	4114	4114	4114	3489270	2610166	5125261	62518	55336	64478	42755342	37327058	46148805	1362598	1191132	1469038	212256	166517	243593	171946	130986	200465
2020-05-24	7230720	5759174	11133518	484902	452316	499086	1624179	1050766	3245880	46696	40760	47144	4114	4114	4114	3135750	2294154	4754085	63334	57203	64273	43701786	38703047	46855557	1392250	1234648	1490977	222160	176860	253069	181130	140055	209540
2020-05-25	6939880	5599731	10464872	472846	435981	493819	1401225	898151	2916966	46819	41957	46956	4114	4114	4114	2801827	2007227	4372361	63785	55960	64296	44552340	39977317	47477871	1418821	1274872	1510215	231843	187218	262220	190225	149257	218418
2020-05-26	6690556	5464038	9879284	459077	421100	492713	1206375	767001	2607589	46688	43150	46343	4114	4114	4114	2490515	1752851	4055785	63881	57783	63977	45312761	41148241	48004090	1442501	1311757	1525921	241270	197426	271024	199190	158535	227065
2020-05-27	6476952	5348555	9368072	443923	403958	489242	1036948	654582	2320302	46317	43969	46172	4114	4114	4114	2203557	1529587	3746096	63638	59301	63005	45989478	42216551	48436845	1463501	1345333	1539134	250407	207518	279465	207987	167836	235455
2020-05-28	6294024	5250266	8922940	427695	386366	483222	890219	558397	2055555	45727	43186	46172	4114	4114	4114	1941641	1330775	3438527	63079	59759	63161	46589274	43184940	48814688	1482043	1375692	1550876	259231	217447	287534	216583	177108	243566
2020-05-29	6137409	5166602	8536146	410682	368544	474982	763547	476215	1799660	44936	42297	45996	4114	4114	4114	1704619	1154782	3138117	62231	59117	63013	47119018	44057628	49195965	1498352	1402976	1563057	267723	227168	295226	224951	186243	251382
2020-05-30	6003341	5095380	8200590	393144	350687	464577	654459	406064	1571015	43969	40941	45594	4114	4114	4114	1491717	999783	2848907	61121	57481	62714	47585467	44839958	49543758	1512646	1427360	1573562	275868	236642	302540	233067	195231	258889
2020-05-31	5888584	5034741	7909853	375312	332392	451605	560687	346223	1368120	42847	39645	45422	4114	4114	4114	1301713	863876	2573961	59782	55793	62116	47995108	45520637	49845018	1525138	1447268	1582599	283660	245836	309479	240912	204059	266080
2020-06-01	5790358	4983108	7658196	357390	314209	435493	480192	295197	1189096	41595	38180	45164	4114	4114	4114	1133093	745163	2315442	58246	53926	62002	48354063	46011331	50100634	1536025	1462371	1589809	291093	254725	316049	248471	212696	272950
