time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-06-22	55007100	54707837	55432613	36	30	96	0	0	4	0	0	0	10	8	27	0	0	6	6	5	16	1393065	1211878	2705655	43945	37947	85073	11608	9987	22387	9049	7780	17443
2020-06-23	55007100	54707837	55432613	34	28	90	0	0	3	0	0	0	10	8	25	0	0	6	6	5	15	1393067	1211880	2705662	43945	37947	85073	11609	9987	22389	9050	7781	17445
2020-06-24	55007100	54707836	55432613	32	26	84	0	0	3	0	0	0	9	7	23	0	0	5	5	4	14	1393069	1211882	2705669	43945	37947	85073	11610	9988	22391	9050	7782	17447
2020-06-25	55007100	54707836	55432613	30	25	79	0	0	3	0	0	0	8	7	22	0	0	5	5	4	13	1393071	1211884	2705675	43945	37947	85073	11610	9989	22393	9051	7782	17448
2020-06-26	55007100	54707836	55432613	28	23	74	0	0	2	0	0	0	8	7	21	0	0	4	5	4	13	1393073	1211886	2705681	43945	37947	85073	11611	9989	22395	9051	7783	17450
2020-06-27	55007100	54707836	55432613	26	22	70	0	0	2	0	0	0	7	6	19	0	0	4	4	4	12	1393074	1211887	2705687	43945	37947	85073	11612	9990	22397	9052	7783	17451
2020-06-28	55007100	54707836	55432613	25	20	66	0	0	2	0	0	0	7	6	18	0	0	3	4	3	11	1393076	1211889	2705692	43945	37947	85073	11612	9990	22398	9052	7784	17453
2020-06-29	55007100	54707836	55432613	23	19	62	0	0	2	0	0	0	7	5	17	0	0	3	4	3	10	1393077	1211890	2705697	43945	37947	85073	11613	9991	22400	9053	7784	17454
2020-06-30	55007100	54707836	55432613	22	18	58	0	0	2	0	0	0	6	5	16	0	0	3	4	3	10	1393079	1211891	2705701	43945	37947	85073	11613	9991	22401	9053	7784	17455
2020-07-01	55007100	54707836	55432613	21	17	54	0	0	1	0	0	0	6	5	15	0	0	2	3	3	9	1393080	1211893	2705705	43945	37947	85073	11614	9992	22402	9054	7785	17456
2020-07-02	55007100	54707836	55432613	19	16	51	0	0	1	0	0	0	5	5	14	0	0	2	3	3	9	1393081	1211894	2705709	43945	37947	85073	11614	9992	22403	9054	7785	17457
2020-07-03	55007100	54707836	55432613	18	15	48	0	0	1	0	0	0	5	4	13	0	0	2	3	2	8	1393083	1211895	2705713	43945	37947	85073	11615	9993	22404	9054	7785	17458
2020-07-04	55007100	54707836	55432613	17	14	45	0	0	1	0	0	0	5	4	13	0	0	2	3	2	8	1393084	1211896	2705716	43945	37947	85073	11615	9993	22406	9055	7786	17459
2020-07-05	55007100	54707836	55432613	16	13	42	0	0	1	0	0	0	5	4	12	0	0	2	3	2	7	1393085	1211897	2705720	43945	37947	85073	11616	9993	22406	9055	7786	17460
2020-07-06	55007100	54707836	55432613	15	12	40	0	0	1	0	0	0	4	4	11	0	0	1	2	2	7	1393086	1211898	2705723	43945	37947	85073	11616	9994	22407	9055	7786	17460
2020-07-07	55007100	54707836	55432613	14	12	37	0	0	1	0	0	0	4	3	10	0	0	1	2	2	6	1393087	1211899	2705725	43945	37947	85073	11616	9994	22408	9056	7786	17461
2020-07-08	55007100	54707836	55432613	13	11	35	0	0	1	0	0	0	4	3	10	0	0	1	2	2	6	1393087	1211899	2705728	43945	37947	85073	11617	9994	22409	9056	7787	17462
2020-07-09	55007100	54707836	55432613	12	10	33	0	0	1	0	0	0	4	3	9	0	0	1	2	2	5	1393088	1211900	2705730	43945	37947	85073	11617	9995	22410	9056	7787	17463
2020-07-10	55007100	54707836	55432613	12	10	31	0	0	1	0	0	0	3	3	9	0	0	1	2	2	5	1393089	1211901	2705733	43945	37947	85073	11617	9995	22411	9056	7787	17463
2020-07-11	55007100	54707836	55432613	11	9	29	0	0	0	0	0	0	3	3	8	0	0	1	2	1	5	1393090	1211901	2705735	43945	37947	85073	11617	9995	22411	9056	7787	17464
2020-07-12	55007100	54707836	55432613	10	8	27	0	0	0	0	0	0	3	2	8	0	0	1	2	1	5	1393090	1211902	2705737	43945	37947	85073	11618	9995	22412	9057	7787	17464
2020-07-13	55007100	54707836	55432613	10	8	26	0	0	0	0	0	0	3	2	7	0	0	1	2	1	4	1393091	1211903	2705738	43945	37947	85073	11618	9995	22413	9057	7788	17465
2020-07-14	55007100	54707836	55432613	9	7	24	0	0	0	0	0	0	3	2	7	0	0	1	1	1	4	1393092	1211903	2705740	43945	37947	85073	11618	9996	22413	9057	7788	17465
2020-07-15	55007100	54707836	55432613	9	7	23	0	0	0	0	0	0	2	2	6	0	0	1	1	1	4	1393092	1211904	2705742	43945	37947	85073	11618	9996	22414	9057	7788	17466
2020-07-16	55007100	54707836	55432613	8	7	21	0	0	0	0	0	0	2	2	6	0	0	1	1	1	4	1393093	1211904	2705743	43945	37947	85073	11619	9996	22414	9057	7788	17466
2020-07-17	55007100	54707836	55432613	8	6	20	0	0	0	0	0	0	2	2	6	0	0	0	1	1	3	1393093	1211904	2705745	43945	37947	85074	11619	9996	22415	9058	7788	17466
2020-07-18	55007100	54707836	55432613	7	6	19	0	0	0	0	0	0	2	2	5	0	0	0	1	1	3	1393094	1211905	2705746	43945	37947	85074	11619	9996	22415	9058	7788	17467
2020-07-19	55007100	54707836	55432613	7	5	18	0	0	0	0	0	0	2	2	5	0	0	0	1	1	3	1393094	1211905	2705747	43945	37947	85074	11619	9996	22415	9058	7788	17467
2020-07-20	55007100	54707836	55432613	6	5	16	0	0	0	0	0	0	2	1	5	0	0	0	1	1	3	1393094	1211906	2705748	43945	37947	85074	11619	9997	22416	9058	7789	17467
2020-07-21	55007100	54707836	55432613	6	5	15	0	0	0	0	0	0	2	1	4	0	0	0	1	1	3	1393095	1211906	2705749	43945	37947	85074	11619	9997	22416	9058	7789	17468
2020-07-22	55007100	54707836	55432613	6	5	15	0	0	0	0	0	0	2	1	4	0	0	0	1	1	2	1393095	1211906	2705750	43945	37947	85074	11619	9997	22417	9058	7789	17468
2020-07-23	55007100	54707836	55432613	5	4	14	0	0	0	0	0	0	1	1	4	0	0	0	1	1	2	1393095	1211907	2705751	43945	37947	85074	11620	9997	22417	9058	7789	17468
2020-07-24	55007100	54707836	55432613	5	4	13	0	0	0	0	0	0	1	1	4	0	0	0	1	1	2	1393096	1211907	2705752	43945	37947	85074	11620	9997	22417	9058	7789	17469
2020-07-25	55007100	54707836	55432613	5	4	12	0	0	0	0	0	0	1	1	3	0	0	0	1	1	2	1393096	1211907	2705753	43945	37947	85074	11620	9997	22418	9058	7789	17469
2020-07-26	55007100	54707836	55432613	4	4	11	0	0	0	0	0	0	1	1	3	0	0	0	1	1	2	1393096	1211907	2705754	43945	37947	85074	11620	9997	22418	9058	7789	17469
2020-07-27	55007100	54707836	55432613	4	3	11	0	0	0	0	0	0	1	1	3	0	0	0	1	1	2	1393097	1211908	2705755	43945	37947	85074	11620	9997	22418	9059	7789	17469
2020-07-28	55007100	54707836	55432613	4	3	10	0	0	0	0	0	0	1	1	3	0	0	0	1	1	2	1393097	1211908	2705755	43945	37947	85074	11620	9997	22418	9059	7789	17469
2020-07-29	55007100	54707836	55432613	4	3	9	0	0	0	0	0	0	1	1	3	0	0	0	1	0	2	1393097	1211908	2705756	43945	37947	85074	11620	9998	22418	9059	7789	17470
2020-07-30	55007100	54707836	55432613	3	3	9	0	0	0	0	0	0	1	1	3	0	0	0	1	0	1	1393097	1211908	2705756	43945	37947	85074	11620	9998	22419	9059	7789	17470
2020-07-31	55007100	54707836	55432613	3	3	8	0	0	0	0	0	0	1	1	2	0	0	0	1	0	1	1393098	1211908	2705757	43945	37947	85074	11620	9998	22419	9059	7789	17470
2020-08-01	55007100	54707836	55432613	3	2	8	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	1393098	1211909	2705758	43945	37947	85074	11620	9998	22419	9059	7789	17470
