time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-04-25	5558294	4923756	6806105	93082	86603	116631	21040	15012	43538	11781	11012	14812	4114	4114	4114	52601	38463	101915	18919	17870	22995	50316249	49318758	51216546	1610523	1556809	1617646	385315	361838	384326	352108	328604	352068
2020-04-26	5554536	4921744	6796869	86869	80713	109177	18115	12890	38077	10859	10109	13781	4114	4114	4114	45320	33045	88406	17682	16657	21619	50335313	49340019	51233170	1610966	1557331	1618004	387175	364185	385899	354142	331176	353779
2020-04-27	5551301	4920022	6788830	81055	75215	102157	15597	11069	33301	9986	9259	12797	4114	4114	4114	39044	28388	76675	16511	15515	20303	50352135	49358852	51247804	1611347	1557785	1618310	388911	366382	387367	356037	333581	355369
2020-04-28	5548516	4918549	6781834	75616	70086	95553	13429	9505	29123	9162	8458	11859	4114	4114	4114	33634	24385	66491	15405	14440	19046	50366998	49375548	51260708	1611676	1558180	1618571	390534	368436	388737	357800	335828	356846
2020-04-29	5546117	4917289	6775744	70533	65304	89346	11562	8161	25469	8384	7705	10966	4114	4114	4114	28972	20946	57653	14361	13430	17849	50380147	49390364	51272108	1611959	1558523	1618794	392048	370357	390015	359439	337924	358215
2020-04-30	5544052	4916210	6770444	65783	60845	83516	9955	7008	22273	7651	6997	10117	4114	4114	4114	24954	17992	49983	13378	12483	16712	50391796	49403525	51282197	1612203	1558821	1618984	393463	372152	391208	360963	339879	359485
2020-05-01	5542275	4915287	6765831	61347	56691	78046	8572	6018	19479	6960	6334	9313	4114	4114	4114	21493	15453	43330	12453	11594	15632	50402130	49415226	51291142	1612413	1559081	1619146	394783	373831	392321	362378	341700	360662
2020-05-02	5540744	4914498	6761816	57206	52821	72917	7380	5149	17034	6311	5711	8550	4114	4114	4114	18511	13272	37576	11583	10762	14610	50411311	49425640	51299089	1612594	1559306	1619284	396015	375399	393359	363691	343396	361752
2020-05-03	5539426	4913822	6758322	53343	49216	68111	6354	4391	14896	5701	5128	7829	4114	4114	4114	15942	11399	32874	10767	9983	13643	50419479	49434920	51306163	1612750	1559502	1619402	397166	376864	394328	364909	344974	362760
2020-05-04	5538291	4913244	6755280	49739	45860	63611	5471	3744	13027	5128	4583	7148	4114	4114	4114	13729	9790	28759	10001	9254	12730	50426758	49443198	51312472	1612885	1559672	1619503	398240	378233	395233	366038	346441	363691
2020-05-05	5537314	4912749	6752633	46379	42736	59399	4711	3193	11392	4591	4073	6505	4114	4114	4114	11823	8408	25158	9284	8573	11869	50433254	49450590	51318109	1613000	1559821	1619589	399243	379512	396077	367084	347804	364550
2020-05-06	5536472	4912326	6750330	43247	39828	55456	4056	2723	9962	4088	3596	5899	4114	4114	4114	10182	7221	22007	8611	7935	11057	50439060	49457199	51323156	1613100	1559949	1619662	400179	380706	396865	368050	349070	365343
2020-05-07	5535748	4911964	6748325	40328	37122	51736	3492	2322	8712	3617	3152	5328	4114	4114	4114	8768	6201	19249	7980	7339	10294	50444258	49463116	51327685	1613185	1560061	1619724	401053	381821	397600	368944	350244	366073
2020-05-08	5535124	4911654	6746579	37608	34604	48264	3007	1980	7618	3177	2738	4791	4114	4114	4114	7550	5325	16837	7390	6783	9576	50448920	49468419	51331755	1613259	1560158	1619777	401868	382863	398394	369768	351333	366745
2020-05-09	5534587	4911389	6745061	35075	32262	45024	2589	1689	6662	2767	2352	4286	4114	4114	4114	6501	4573	14726	6837	6262	8901	50453106	49473178	51335421	1613323	1560243	1619823	402630	383836	399168	370529	352341	367363
2020-05-10	5534124	4911162	6743739	32717	30084	42002	2229	1440	5826	2383	1993	3813	4114	4114	4114	5598	3927	12880	6320	5776	8267	50456873	49477454	51338730	1613378	1560316	1619862	403342	384745	399890	371229	353274	368025
2020-05-11	5533726	4910968	6742588	30521	28058	39183	1919	1228	5095	2026	1659	3369	4114	4114	4114	4821	3359	11265	5836	5323	7671	50460267	49481302	51341722	1613425	1560380	1619895	404006	385593	400565	371874	354136	368683
2020-05-12	5533383	4910802	6741587	28476	26174	36556	1653	1047	4455	1693	1347	2954	4114	4114	4114	4151	2864	9852	5384	4901	7112	50463331	49484769	51344432	1613465	1560435	1619923	404627	386386	401195	372467	354932	369288
2020-05-13	5533088	4910660	6740716	26573	24422	34108	1423	893	3896	1383	1057	2566	4114	4114	4114	3574	2443	8616	4962	4508	6587	50466101	49487897	51346891	1613500	1560483	1619947	405207	387127	401783	373012	355666	369843
2020-05-14	5532834	4910538	6739957	24803	22793	31826	1225	762	3407	1093	787	2203	4114	4114	4114	3078	2083	7535	4569	4144	6095	50468610	49490722	51349127	1613530	1560525	1619967	405749	387662	402333	373512	356343	370353
2020-05-15	5532615	4910434	6739297	23155	21279	29701	1055	649	2979	822	534	1863	4114	4114	4114	2650	1777	6590	4203	3806	5632	50470885	49493279	51351165	1613556	1560562	1619985	406256	388155	402847	373972	356945	370820
2020-05-16	5532427	4910345	6738723	21622	19871	27722	908	554	2605	570	300	1546	4114	4114	4114	2282	1515	5763	3864	3491	5197	50472953	49495595	51353023	1613579	1560593	1620000	406730	388617	403327	374393	357351	371249
2020-05-17	5532265	4910269	6738223	20196	18562	25878	782	472	2278	335	83	1250	4114	4114	4114	1965	1292	5040	3548	3199	4790	50474834	49497696	51354722	1613598	1560621	1620012	407173	389049	403776	374778	357722	371641
2020-05-18	5532125	4910204	6737787	18870	17346	24162	673	403	1992	117	0	971	4114	3993	4114	1692	1102	4408	3254	2929	4412	50476549	49499605	51356278	1613614	1560645	1620023	407588	389453	404196	375128	358061	371998
2020-05-19	5532005	4910148	6737409	17636	16214	22565	580	343	1742	0	0	710	4027	3795	4114	1457	940	3855	2982	2688	4060	50478115	49501342	51357704	1613629	1560665	1620032	407976	389832	404588	375449	358373	372324
2020-05-20	5531901	4910100	6737079	16488	15162	21078	499	293	1523	0	0	467	3830	3602	4114	1254	801	3371	2737	2475	3732	50479547	49502924	51359015	1613641	1560683	1620040	408339	390186	404956	375749	358668	372627
2020-05-21	5531812	4910059	6736792	15419	14181	19694	430	250	1332	0	0	240	3636	3414	4114	1080	683	2948	2520	2286	3427	50480858	49504368	51360220	1613651	1560699	1620047	408679	390519	405300	376033	358946	372913
2020-05-22	5531735	4910024	6736542	14424	13268	18406	370	213	1165	0	0	30	3449	3233	4114	930	583	2578	2328	2119	3143	50482061	49505687	51361330	1613661	1560713	1620053	408998	390830	405623	376299	359207	373182
2020-05-23	5531669	4909994	6736325	13496	12416	17208	319	182	1019	0	0	0	3268	3059	3945	801	497	2254	2158	1974	2883	50483166	49506894	51362355	1613668	1560724	1620058	409296	391121	405924	376550	359453	373435
2020-05-24	5531612	4909969	6736136	12631	11621	16093	274	155	888	0	0	0	3093	2892	3750	689	424	1971	2009	1849	2651	50484182	49508000	51363301	1613675	1560735	1620062	409576	391395	406207	376787	359685	373673
2020-05-25	5531563	4909947	6735971	11824	10880	15053	236	132	773	0	0	0	2926	2733	3560	594	361	1724	1881	1739	2445	50485117	49509014	51364176	1613681	1560744	1620065	409838	391651	406473	377009	359903	373897
