time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-12	50811517	50389637	51520277	61203	37066	43809	1875802	1706492	2181074	513	0	0	4114	1661	1930	1376098	1240519	1512932	3712	1181	1373	2275185	2086436	2340148	73800	47309	55588	7422	2240	2591	4840	1196	1389
2020-02-13	50167245	49603638	50960168	68730	44775	53558	2004214	1817698	2375768	1075	0	0	4114	2195	2574	1483441	1339911	1656028	4244	1620	1896	2674722	2446333	2783276	86762	58551	69541	8730	3049	3556	5729	1662	1944
2020-02-14	49483410	48755402	50364264	76594	52845	63997	2139189	1933763	2581443	1687	0	0	4114	2808	3323	1592920	1442371	1802080	4869	2134	2518	3104619	2834442	3270585	100703	70815	85036	10194	4018	4725	6751	2230	2627
2020-02-15	48760207	47843955	49732224	84801	61263	75048	2276682	2047538	2794089	2325	0	62	4114	3494	4114	1707297	1550062	1956676	5582	2718	3237	3565944	3252018	3804986	115658	84115	102139	11819	5153	6111	7914	2907	3451
2020-02-16	47997425	46882385	49063418	93371	70035	86436	2415124	2157120	3011570	3000	138	989	4114	4114	4114	1826873	1663246	2125626	6383	3368	4077	4060154	3700615	4378261	131673	98481	120555	13614	6462	7730	9223	3701	4456
2020-02-17	47195202	45885003	48357473	102317	79164	98415	2553676	2266105	3231974	3713	934	1983	4114	4114	4114	1950951	1771062	2311202	7267	4106	5057	4588626	4181728	4994022	148794	113943	140394	15586	7952	9596	10685	4647	5678
2020-02-18	46354257	44832677	47614448	111645	88653	110988	2691406	2373976	3452903	4466	1761	2996	4114	4114	4114	2078591	1881130	2504903	8232	4940	6171	5152498	4696674	5658641	167056	130534	161847	17742	9631	11723	12309	5765	7128
2020-02-19	45475899	43727857	46834853	121353	98499	124147	2827074	2492811	3671345	5259	2611	4060	4114	4114	4114	2208840	1989867	2705197	9256	5866	7390	5752649	5246569	6373682	186488	148279	184956	20090	11505	14080	14096	7062	8799
2020-02-20	44561997	42574033	46019641	131430	108693	138093	2959189	2620271	3883774	6095	3490	5181	4114	4114	4114	2340717	2094656	2910279	10325	6881	8729	6389688	5832315	7140267	207109	167200	209747	22638	13582	16708	16054	8542	10699
2020-02-21	43614951	41375714	45170205	141858	118961	153083	3086094	2745395	4086300	6974	4401	6362	4114	4114	4114	2473162	2199463	3118008	11438	7983	10183	7063944	6454588	7959021	228929	187313	236236	25393	15869	19620	18189	10213	12841
2020-02-22	42637678	40138394	44288385	152608	129186	168700	3206049	2863743	4274816	7893	5347	7603	4114	4114	4114	2604998	2303484	3325874	12596	9169	11751	7775435	7113799	8857709	251948	208627	265349	28362	18372	22824	20510	12076	15236
2020-02-23	41633602	38868498	43376479	163646	139607	184881	3317293	2965124	4445149	8851	6329	8923	4114	4114	4114	2734924	2415372	3531010	13800	10433	13404	8523833	7789592	9817160	276154	230448	296406	31551	21097	26332	23022	14134	17893
2020-02-24	40606615	37573281	42437237	174928	150145	201543	3418082	3059021	4593228	9846	7335	10334	4114	4114	4114	2861531	2537645	3730242	15048	11747	15138	9308435	8491886	10833622	301524	253149	329305	34966	24051	30150	25733	16394	20823
2020-02-25	39561040	36260683	41473848	186401	160334	218584	3506750	3144114	4715259	10876	8337	11808	4114	4114	4114	2983326	2657732	3920162	16339	13089	16990	10128131	9225249	11905021	328022	276852	363976	38610	27239	34286	28648	18861	24033
2020-02-26	38501562	34939154	40489910	198002	170547	235878	3581753	3219144	4807919	11938	9360	13339	4114	4114	4114	3098761	2773970	4097231	17674	14404	18915	10981385	9988635	13028316	355595	301521	400316	42488	30663	38846	31770	21540	27533
2020-02-27	37433154	33617436	39506319	209661	180738	253281	3641721	3282947	4868528	13027	10404	14920	4114	4114	4114	3206274	2872220	4257892	19051	15741	20908	11866229	10769031	14199470	384181	326694	438193	46601	34284	43771	35105	24436	31416
2020-02-28	36360985	32304336	38579564	221300	190856	270630	3685513	3334490	4895213	14139	11439	16544	4114	4114	4114	3304323	2963660	4398714	20465	17097	22968	12780257	11560514	15413467	413699	352250	477440	50949	38070	49047	38655	27521	35616
2020-02-29	35290316	31008480	37650564	232834	201035	287745	3712260	3372908	4887024	15269	12463	18206	4114	4114	4114	3391431	3047106	4516527	21910	18441	25084	13720641	12373541	16664365	444058	378493	517864	55532	42075	54672	42420	30761	40136
2020-03-01	34226404	29738087	36723036	244173	212285	304438	3721398	3397528	4844002	16411	13491	19885	4114	4114	4114	3466231	3121427	4608571	23379	19770	27239	14684153	13205868	17945385	475152	405349	559242	60347	46296	60639	46401	34204	44971
2020-03-02	33174387	28500751	35800686	255222	223391	320514	3712697	3407900	4767187	17563	14516	21576	4114	4114	4114	3527508	3185577	4672625	24863	21103	29418	15667201	14055006	19249047	506863	432738	601331	65388	50729	66938	50596	37848	50116
2020-03-03	32139191	27303267	34887145	265886	234271	335775	3686271	3403810	4658568	18712	15535	23262	4114	4114	4114	3574238	3238623	4707119	26353	22434	31604	16665878	14918241	20567330	539064	460571	643867	70649	55349	73555	55000	41692	55566
2020-03-04	31125430	26151485	33985911	276067	244843	350031	3642575	3385292	4520975	19853	16570	24929	4114	4114	4114	3605628	3279775	4711214	27837	23756	33778	17676016	15792669	21891867	571620	488753	686579	76121	60067	80471	59608	45732	61310
2020-03-05	30137329	25022999	33100299	285671	254116	363102	3582390	3352626	4357924	20980	17691	26559	4114	4114	4114	3621137	3308406	4684842	29307	25096	35920	18693258	16740064	23214154	604389	519461	729190	81793	64961	87664	64412	49866	67336
2020-03-06	29178656	23927561	32233386	294607	262868	374826	3506792	3306331	4173432	22082	18801	28136	4114	4114	4114	3620502	3324078	4628712	30752	26548	38010	19713131	17707063	24525765	637226	550625	771427	87654	70021	95110	69407	54162	73626
2020-03-07	28210998	22855833	31344013	302790	271033	385062	3458792	3287474	4000538	23152	19893	29643	4114	4114	4114	3603744	3326549	4544265	32161	27979	40026	20731119	18680358	25818564	669983	581977	813026	93688	75237	102778	74581	58617	80162
2020-03-08	26843496	21483965	30014894	310165	278565	393712	3823284	3671478	4165518	24180	20959	31063	4114	4114	4114	3580751	3325087	4441733	33524	29382	41950	21743375	19656382	27085429	702537	613400	853756	99880	80596	110639	79925	63223	86920
2020-03-09	25544480	20214514	28735221	316941	285672	400925	4079957	3957025	4264285	25161	21934	32384	4114	4114	4114	3598868	3365530	4362685	34830	30746	43762	22754344	20638155	28326763	735035	644995	893633	106216	86089	118661	85426	67972	93879
2020-03-10	24292237	19029703	27479830	323635	292863	407115	4218710	4087342	4289032	26095	22853	33601	4114	4114	4114	3674461	3464274	4320883	36078	31982	45449	23778960	21637180	29552035	767966	677139	932971	112687	91713	126820	91078	72860	101015
2020-03-11	23071234	17916381	26230291	330652	300542	412600	4267173	3998397	4277571	26995	23751	34716	4114	4114	4114	3782139	3597346	4290581	37270	33155	47001	24830107	22646656	30768862	801753	709474	972020	119298	97553	135098	96877	77890	108311
2020-03-12	21878114	16844303	24982473	338100	308830	417448	4254850	3895086	4288213	27873	24641	35734	4114	4114	4114	3891138	3735293	4249843	38413	34295	48417	25912277	23679795	31977722	836543	742716	1010798	126055	103830	143483	102825	83067	115753
2020-03-13	20717797	15828255	23742427	345853	317622	421537	4199822	3813639	4259067	28740	25536	36661	4114	4114	4114	3981255	3858512	4190352	39517	35415	49697	27022784	24749907	33173275	872245	777152	1049131	132968	110282	151960	108924	88560	123323
2020-03-14	19598300	14878931	22520544	353672	326697	424671	4110619	3600066	4220680	29602	26441	37496	4114	4114	4114	4042912	3957299	4147758	40593	36527	50845	28154896	25851418	34347350	908639	812599	1086753	140039	116912	160512	115174	94352	131006
2020-03-15	18527525	13998846	21327835	361288	335801	426654	3991328	3373376	4159533	30457	27358	38235	4114	4114	4114	4072820	3914716	4102343	41651	37643	51863	29300182	26976943	35491233	945450	848815	1123380	147267	123717	169119	121576	100312	138783
2020-03-16	17511910	13188933	20174288	368437	344678	427327	3845107	3139268	4069016	31302	28283	38873	4114	4114	4114	4070557	3824143	4078676	42698	38770	52754	30449739	28118381	36596899	982386	885534	1158753	154645	130690	177754	128125	106435	146633
2020-03-17	16556102	12448502	19068338	374885	353088	426585	3675617	2902584	4045246	32126	29207	39402	4114	4114	4114	4036912	3758672	4078404	43735	39912	53517	31594721	29267370	37657521	1019158	922483	1192649	162162	137821	186391	134813	112717	154532
2020-03-18	15663023	11775523	18016748	380423	360807	424370	3487236	2667640	3957186	32919	30121	39815	4114	4114	4114	3973357	3583689	4058430	44755	41061	54146	32726586	30408702	38667630	1055488	959231	1224893	169802	145094	195001	141632	119146	162458
2020-03-19	14834054	11166970	17123958	384876	367636	420675	3284772	2438185	3793907	33667	31011	40104	4114	4114	4114	3881968	3393682	4009071	45742	42206	54631	33837271	31512034	39623121	1091114	994649	1255353	177543	152490	203553	148567	125711	170384
2020-03-20	14069232	10619127	16315725	388105	372988	415533	3073105	2217302	3609187	34358	31864	40263	4114	4114	4114	3765411	3193130	3940933	46680	43327	54961	34919362	32592573	40521194	1125795	1029311	1283941	185364	159989	212018	155604	132398	178285
2020-03-21	13367466	10127852	15566506	390004	376175	408073	2856883	2007356	3408097	34977	32665	40290	4114	4114	4114	3626876	2986266	3903827	47549	44405	55128	35966246	33644000	41360266	1159318	1063012	1310606	193238	167566	220367	162723	139189	186134
2020-03-22	12726748	9688782	14875380	390509	379363	401201	2640316	1810011	3195746	35513	33400	40183	4114	4114	4114	3469937	2776972	3863848	48329	45421	55125	36972249	34660716	42139855	1191498	1095570	1335337	201137	175195	228574	169905	146066	193908
2020-03-23	12144362	9297502	14240669	389588	382755	395000	2427043	1626298	2977033	35953	34055	39943	4114	4114	4114	3298391	2568690	3731361	49003	46353	54949	37932713	35637942	42860444	1222186	1126831	1358152	209034	182851	236613	177127	153007	201582
2020-03-24	11617083	8949669	13660102	387247	377764	387454	2220067	1456702	2756450	36288	34572	39572	4114	4114	4114	3116081	2364369	3578647	49554	47185	54600	38844043	36571774	43523331	1251268	1156671	1379095	216900	190505	244462	184367	159992	209132
2020-03-25	11141354	8641106	13130968	383522	367925	384281	2021749	1301270	2537940	36511	34928	39075	4114	4114	4114	2926744	2166435	3409532	49970	47852	54081	39703696	37459208	44130480	1278662	1185176	1398232	224706	198131	252103	191602	166998	216539
2020-03-26	10713439	8367861	12650252	378478	361334	379918	1833828	1159705	2324815	36616	35180	38455	4114	4114	4114	2733874	1976798	3227955	50239	48290	53398	40510134	38399821	44684366	1304322	1215270	1415647	232425	205702	259517	198806	174001	223782
2020-03-27	10329551	8126252	12214764	372202	353008	376080	1657482	1031459	2119729	36600	35543	37702	4114	4114	4114	2540633	1796877	3037798	50354	48600	52477	41262749	39290181	45187841	1328229	1243676	1431434	240031	213191	266691	205958	180980	230846
2020-03-28	9985949	7912881	11821234	364800	340996	370948	1493392	915812	1924686	36464	35777	37003	4114	4114	4114	2349781	1627646	2842740	50312	49053	51580	41961756	40126973	45644004	1350393	1270333	1445695	247501	220576	273615	213035	187912	237714
2020-03-29	9679011	7724644	11466402	356388	328541	365392	1341831	811932	1741090	36207	35470	36389	4114	4114	4114	2163642	1469690	2646151	50109	49318	50725	42608083	40909232	46056094	1370847	1295212	1458539	254813	227834	280281	220014	194776	244376
2020-03-30	9405291	7558724	11147077	347094	315772	359591	1202734	718931	1569810	35834	34721	35820	4114	4114	4114	1984100	1323260	2451009	49750	48544	49821	43203245	41636877	46427397	1389641	1318314	1470072	261947	234945	286682	226877	201551	250819
2020-03-31	9161547	7418880	10860189	337048	302808	355934	1075784	635905	1411262	35349	33914	35450	4114	4114	4114	1812613	1188335	2259857	49237	47530	49310	43749230	42310598	46761176	1406844	1339663	1480402	268888	241891	292815	233605	208218	257037
2020-04-01	8944766	7310298	10602818	326379	289758	349230	960474	561961	1265491	34760	33239	35009	4114	4114	4114	1650238	1064680	2074785	48579	46514	48720	44248379	42921684	47060609	1422533	1358744	1489634	275621	248655	298681	240181	214760	263023
2020-04-02	8752168	7214805	10372221	315215	276721	339730	856168	496236	1132253	34074	32134	34529	4114	4114	4114	1497679	951894	1897436	47784	45624	48210	44703282	43452269	47328746	1436794	1375457	1497867	282135	255617	304279	246591	221162	268773
2020-04-03	8581211	7130851	10165840	303677	263781	329517	762150	437916	1011086	33300	30983	34030	4114	4114	4114	1355327	849458	1729035	46863	44161	47555	45116689	43937508	47568482	1449718	1390705	1505195	288421	262407	309612	252822	227415	274284
2020-04-04	8429578	7057061	9981308	291880	251015	318725	677662	386241	901378	32447	29797	33327	4114	4114	4114	1223316	756772	1570424	45828	42641	46864	45491430	44379972	47782533	1461399	1404573	1511708	294472	268985	314685	258863	233850	279557
2020-04-05	8295174	6992219	9816449	279927	238485	307483	601936	340507	802418	31525	28585	32966	4114	4114	4114	1101563	673188	1422110	44692	41079	46081	45830344	44782355	47973428	1471929	1417150	1517488	300285	275342	319502	264706	240118	284591
2020-04-06	8176107	6935250	9669271	267916	226245	295910	534211	300072	713438	30544	27356	32522	4114	4114	4114	989820	598036	1284316	43468	39488	45609	46136233	45147412	48143504	1481401	1428526	1522610	305857	281471	324071	270345	246204	289390
2020-04-07	8070678	6885208	9537960	255930	214339	284121	473758	264352	633654	29514	26120	31660	4114	4114	4114	887708	530640	1157030	42169	37879	44851	46411814	45453031	48294903	1489904	1437606	1527144	311187	287364	328397	275774	252101	293956
2020-04-08	7977361	6841256	9420867	244046	202802	272216	419882	232820	562280	28444	24882	30731	4114	4114	4114	794761	470342	1040049	40808	36264	43702	46659694	45715330	48429585	1497524	1445694	1531237	316277	293020	332490	280989	257799	298294
2020-04-09	7894794	6802656	9316503	232327	191659	260289	371932	205001	498560	27344	23652	29746	4114	4114	4114	710446	416505	933029	39399	34652	42467	46882342	45951849	48561853	1504340	1452959	1535408	321129	298436	336357	285990	263292	302409
2020-04-10	7821761	6768762	9223521	220831	180933	248420	329307	180470	441767	26222	22434	28714	4114	4114	4114	634198	368522	835518	37954	33053	41161	47082083	46164852	48686051	1510429	1459478	1539094	325748	303612	340007	290775	268576	306307
2020-04-11	7757177	6739000	9140710	209602	170635	236682	291452	158847	391222	25086	21234	27645	4114	4114	4114	565433	325827	746992	36484	31474	39797	47261080	46356465	48796432	1515861	1465317	1542349	330137	308551	343449	295347	273648	309994
2020-04-12	7700077	6712871	9066979	198679	160773	225134	257862	139795	346293	23944	20056	26548	4114	4114	4114	503566	287890	666882	34999	29923	38389	47421343	46528668	48894495	1520702	1470543	1545222	334303	313256	346692	299706	278507	313478
2020-04-13	7649603	6689931	9001350	188092	151352	213829	228077	123013	306398	22803	18906	25433	4114	4114	4114	448027	254224	594594	33511	28405	36948	47564718	46683299	48981591	1525011	1475214	1547754	338252	317623	349745	303856	283153	316764
2020-04-14	7604993	6669792	8942947	177865	142370	202810	201682	108234	271003	21669	17786	24306	4114	4114	4114	398263	224379	529531	32027	26925	35486	47692902	46822051	49058931	1528842	1479386	1549986	341991	321695	352617	307801	287587	319861
2020-04-15	7565573	6652114	8890985	168016	133823	192110	178304	95222	239624	20547	16699	23176	4114	4114	4114	353751	197949	471102	30556	25487	34014	47807441	46946479	49127603	1532247	1483108	1551951	345526	325557	355317	311545	291812	322776
2020-04-16	7530741	6636595	8844762	158555	125705	181756	157607	83768	211823	19442	15648	22048	4114	4114	4114	313994	174563	418736	29104	24093	32540	47909742	47058005	49188576	1535271	1486427	1553682	348867	329213	357853	315094	295673	325517
2020-04-17	7499969	6622974	8785930	149490	118007	171770	139291	73687	187207	18358	14634	20929	4114	4114	4114	278534	153886	371887	27678	22747	31074	48001081	47157925	49242716	1537953	1489384	1555205	352020	332672	360235	318454	299333	328091
2020-04-18	7472784	6611017	8731606	140824	110717	162166	123086	64815	165419	17300	13659	19825	4114	4114	4114	246943	135616	330040	26283	21449	29624	48082610	47247416	49290795	1540332	1492018	1556544	354994	335941	362470	321629	302802	330505
2020-04-19	7448770	6600523	8683310	132557	103824	152953	108753	57009	146143	16269	12723	18739	4114	4114	4114	218828	119482	292713	24921	20202	28195	48155370	47327546	49333500	1542441	1494361	1557723	357797	339027	364566	324627	306087	332768
2020-04-20	7427560	6591312	8640381	124685	97313	144136	96080	50140	129095	15270	11827	17676	4114	4114	4114	193831	105242	259459	23598	19005	26793	48220296	47399280	49371439	1544309	1496446	1558758	360435	341939	366531	327454	309192	334888
2020-04-21	7408827	6583227	8602228	117202	91172	135717	84876	44086	114634	14303	10971	16639	4114	4114	4114	171623	92680	229866	22315	17860	25424	48278229	47463490	49405156	1545964	1498300	1559669	362919	344683	368374	330116	312124	336871
2020-04-22	7392282	6576132	8568323	110100	85384	127693	74972	38690	101928	13371	10153	15631	4114	4114	4114	151909	81602	203557	21076	16766	24090	48329922	47520960	49435130	1547429	1499948	1560469	365254	347193	370099	332621	314889	338724
2020-04-23	7377670	6569904	8538198	103370	79935	120061	66220	33954	90621	12473	9375	14655	4114	4114	4114	134418	71836	180187	19880	15724	22795	48376049	47572397	49461787	1548725	1501412	1561172	367449	349448	371716	334974	317493	340455
2020-04-24	7364767	6564438	8511433	97000	74809	112812	58486	29797	80561	11612	8635	13711	4114	4114	4114	118910	63230	159444	18730	14733	21541	48417216	47618436	49485504	1549872	1502713	1561790	369510	351570	373229	337184	319944	342071
2020-04-25	7353373	6559641	8487655	90980	69992	105938	51653	26149	71612	10786	7932	12803	4114	4114	4114	105167	55648	141045	17628	13792	20331	48453960	47659645	49506617	1550886	1503867	1562332	371446	353563	374646	339257	322132	343578
2020-04-26	7343311	6555431	8466534	85296	65468	99429	45616	22946	63653	9997	7266	11929	4114	4114	4114	92992	48969	124734	16572	12900	19165	48486765	47696536	49525420	1551783	1504893	1562808	373263	355436	375972	341199	324130	344982
2020-04-27	7334427	6551737	8447772	79934	61222	93273	40283	20136	56575	9244	6635	11091	4114	4114	4114	82212	43088	110283	15563	12055	18045	48516059	47729567	49542175	1552576	1505803	1563227	374967	357194	377213	343017	326003	346289
2020-04-28	7326582	6548494	8431109	74883	57241	87459	35572	17670	50281	8526	6038	10289	4114	4114	4114	72669	37910	97928	14602	11257	16972	48542226	47759146	49557115	1553277	1506611	1563594	376566	358844	378412	344718	327758	347505
2020-04-29	7319655	6545648	8416308	70128	53509	81972	31411	15505	44686	7843	5474	9523	4114	4114	4114	64225	33308	87121	13687	10502	15947	48565606	47785641	49570445	1553897	1507328	1563916	378064	360392	379585	346308	329399	348636
2020-04-30	7313538	6543151	8403164	65655	50013	76801	27737	13606	39711	7194	4941	8793	4114	4114	4114	56755	29241	77495	12818	9791	14968	48586504	47809379	49582346	1554445	1507964	1564200	379468	361845	380683	347793	330934	349686
2020-05-01	7308138	6540959	8391491	61451	46740	71931	24491	11939	35289	6578	4440	8097	4114	4114	4114	50149	25668	68922	11994	9120	14036	48605192	47830653	49592978	1554929	1508528	1564413	380784	363207	381710	349178	332367	350709
2020-05-02	7303370	6539035	8381125	57502	43678	67349	21625	10476	31358	5994	3968	7436	4114	4114	4114	44306	22531	61290	11213	8488	13149	48621908	47849725	49602484	1555356	1509028	1564577	382017	364483	382671	350470	333705	351696
2020-05-03	7299160	6537347	8371920	53797	40813	63041	19094	9192	27864	5442	3524	6808	4114	4114	4114	39141	19776	54498	10474	7893	12308	48636869	47866828	49610650	1555734	1509472	1564720	383171	365680	383570	351673	334953	352610
2020-05-04	7295443	6535866	8363746	50321	38134	58994	16859	8066	24759	4920	3107	6212	4114	4114	4114	34576	17358	48453	9776	7333	11510	48650265	47882172	49616692	1556068	1509865	1564846	384252	366801	384410	352793	336116	353456
2020-05-05	7292161	6534566	8356487	47062	35631	55195	14885	7078	21999	4426	2717	5648	4114	4114	4114	30541	15234	43075	9116	6806	10756	48662266	47895943	49622116	1556363	1510214	1564956	385264	367851	385196	353835	337199	354239
2020-05-06	7289264	6533425	8350042	44009	33292	51631	13142	6210	19547	3962	2351	5114	4114	4114	4114	26975	13370	38291	8494	6310	10042	48673022	47908307	49626990	1556623	1510524	1565053	386212	368835	385932	354802	338206	354963
2020-05-07	7286706	6532423	8344319	41150	31108	48289	11603	5449	17368	3524	2008	4610	4114	4114	4114	23824	11734	34036	7907	5844	9367	48682669	47919413	49631374	1556853	1510798	1565138	387099	369757	386619	355700	339141	355631
2020-05-08	7284448	6531545	8339238	38474	29069	45157	10245	4782	15431	3113	1687	4135	4114	4114	4114	21040	10297	30252	7353	5407	8731	48691325	47929394	49635321	1557056	1511041	1565212	387929	370620	387263	356531	340009	356247
2020-05-09	7282454	6530773	8334726	35970	27166	42223	9045	4196	13710	2727	1387	3687	4114	4114	4114	18581	9037	26887	6832	4998	8130	48699098	47938368	49638879	1557235	1511257	1565277	388706	371428	387865	357301	340814	356814
2020-05-10	7280693	6530097	8330720	33629	25390	39477	7986	3681	12181	2365	1106	3266	4114	4114	4114	16409	7930	23895	6341	4615	7564	48706082	47946441	49642090	1557394	1511448	1565334	389434	372185	388428	358014	341559	357337
2020-05-11	7279139	6529503	8327163	31440	23733	36908	7050	3230	10822	2025	842	2871	4114	4114	4114	14490	6959	21235	5879	4257	7030	48712361	47953707	49644990	1557534	1511618	1565384	390115	372894	388955	358672	342249	357817
2020-05-12	7277767	6528981	8324004	29394	22188	34504	6225	2834	9615	1706	596	2499	4114	4114	4114	12795	6107	18871	5444	3924	6527	48718010	47960251	49647612	1557657	1511768	1565428	390752	373558	389448	359279	342886	358259
2020-05-13	7276555	6528524	8321201	27483	20748	32257	5496	2487	8543	1408	366	2151	4114	4114	4114	11298	5359	16769	5037	3613	6054	48723097	47966148	49649987	1557766	1511901	1565467	391349	374179	389910	359839	343474	358665
2020-05-14	7275486	6528123	8318711	25698	19405	30157	4852	2182	7590	1129	151	1825	4114	4114	4114	9976	4702	14901	4656	3323	5609	48727680	47971465	49652139	1557863	1512019	1565500	391908	374762	390342	360355	344016	359035
2020-05-15	7274542	6527770	8316501	24032	18153	28195	4284	1915	6743	867	0	1519	4114	4065	4114	8809	4126	13240	4299	3052	5191	48731813	47976262	49654091	1557948	1512124	1565530	392431	375307	390747	360830	344516	359374
2020-05-16	7273708	6527461	8314538	22477	16986	26363	3782	1680	5990	621	0	1232	4114	3871	4114	7778	3621	11765	3966	2807	4800	48735543	47980593	49655866	1558023	1512216	1565556	392921	375818	391127	361268	344976	359688
2020-05-17	7272972	6527190	8312796	21026	15898	24652	3339	1474	5322	391	0	964	4114	3681	4114	6867	3177	10453	3655	2589	4434	48738912	47984506	49657479	1558089	1512299	1565579	393380	376296	391482	361669	345400	359984
2020-05-18	7272322	6526952	8311249	19672	14883	23055	2948	1293	4728	177	0	712	4114	3496	4114	6063	2788	9288	3365	2394	4092	48741958	47988044	49658949	1558148	1512371	1565599	393810	376745	391815	362037	345789	360263
2020-05-19	7271749	6526743	8309876	18409	13935	21564	2602	1135	4201	0	0	476	4091	3316	4114	5353	2446	8252	3093	2222	3773	48744714	47991246	49660289	1558199	1512436	1565616	394212	377165	392127	362372	346145	360527
2020-05-20	7271242	6526559	8308656	17231	13050	20174	2297	996	3732	0	0	256	3898	3143	4114	4726	2147	7332	2846	2071	3474	48747210	47994144	49661512	1558245	1512493	1565631	394590	377559	392420	362686	346471	360775
2020-05-21	7270795	6526398	8307574	16132	12224	18876	2028	874	3315	0	0	51	3708	2976	4114	4173	1883	6514	2626	1939	3195	48749472	47996771	49662629	1558285	1512544	1565645	394944	377929	392694	362981	346779	361008
2020-05-22	7270400	6526257	8306612	15106	11451	17667	1791	767	2945	0	0	0	3524	2815	3970	3684	1653	5788	2429	1825	2938	48751525	47999154	49663652	1558321	1512589	1565657	395276	378275	392952	363260	347069	361228
2020-05-23	7270052	6526133	8305759	14148	10728	16538	1581	673	2617	0	0	0	3344	2662	3779	3253	1450	5142	2255	1719	2707	48753389	48001316	49664588	1558352	1512629	1565667	395587	378600	393193	363523	347342	361434
2020-05-24	7269744	6526025	8305002	13253	10053	15485	1396	590	2325	0	0	0	3171	2515	3593	2872	1272	4569	2101	1618	2502	48755084	48003281	49665446	1558380	1512664	1565676	395879	378905	393420	363770	347600	361628
