time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-03-04	23923650	20434106	30378061	374845	311227	422304	3571238	3244272	4011216	29403	23145	33040	4114	4114	4114	4180434	3621015	4859244	39961	32082	44478	24244547	20317232	27300609	784161	635270	861263	103240	77571	105455	81051	59438	81123
2020-03-05	23059804	19600447	29633747	381127	318670	430438	3380023	3098865	3745852	30658	24321	34445	4114	4114	4114	4058147	3546527	4689442	41691	33671	46454	25407736	21355568	28551031	821517	668660	901390	110875	83927	114317	87673	64878	88743
2020-03-06	22253042	18834734	28923600	385842	325007	436434	3184914	2925963	3497901	31798	25422	35692	4114	4114	4114	3919941	3459623	4497143	43283	35166	48237	26535174	22376321	29748710	857690	701461	939780	118622	90424	123149	94455	70486	96568
2020-03-07	21502337	18133925	28247936	388990	330207	440288	2988621	2752862	3299396	32815	26439	36843	4114	4114	4114	3768326	3361626	4286719	44724	36558	49812	27622706	23375614	30889761	892548	733547	976310	126451	97039	131789	101371	76245	104561
2020-03-08	20806135	17494560	27606775	390590	333783	442033	2793565	2606904	3065366	33701	27368	37969	4114	4114	4114	3605898	3253963	4062618	46003	37840	51268	28666884	24349920	32023758	925981	764805	1012907	134329	103749	140443	108395	82135	112357
2020-03-09	20162458	16912908	26999867	390681	335459	441736	2601843	2413012	2826582	34451	28200	38916	4114	4114	4114	3435253	3138125	3829189	47111	39005	52687	29664983	25296103	33142680	957901	795134	1048683	142227	110530	149074	115498	88137	120176
2020-03-10	19569007	16385096	26418837	389322	336019	439497	2415218	2224151	2596049	35062	28933	39678	4114	4114	4114	3258914	3001566	3590542	48040	40045	53869	30614991	26211446	34196134	988248	824449	1082317	150113	117361	157646	122654	94229	128019
2020-03-11	19023251	15907210	25832816	386588	335499	435438	2235114	2090772	2424325	35531	29562	40253	4114	4114	4114	3079268	2840937	3364096	48786	40955	54808	31515579	27093666	35183089	1016978	852675	1113778	157961	124217	166127	129837	100393	135856
2020-03-12	18522509	15475381	25280641	382566	333945	429703	2062636	1938777	2227311	35859	30086	40641	4114	4114	4114	2898517	2680028	3181768	49347	41730	55501	32366061	27940924	36103506	1044074	879756	1143069	165742	131076	174486	137020	106608	143655
2020-03-13	18064019	15085844	24761484	377354	331412	422449	1898592	1768233	2055711	36048	30434	40845	4114	4114	4114	2718642	2551683	2973251	49723	42366	55949	33166334	28751816	36958210	1069534	905648	1170219	173433	137917	182697	144179	112853	151389
2020-03-14	17626641	14716832	24250983	371060	327960	413843	1761879	1599677	1940552	36100	30636	40871	4114	4114	4114	2541382	2367181	2755968	49918	42754	56155	33916816	29525360	37748757	1093373	930319	1195283	181009	144718	190736	151289	119108	159029
2020-03-15	17037835	14183392	23527748	363801	323667	404064	1818106	1639271	2057101	36021	30734	40727	4114	4114	4114	2372419	2207619	2548324	49935	42971	56128	34618654	30261288	38477497	1115632	953764	1218340	188450	151461	198582	158330	125355	166553
2020-03-16	16504232	13706585	22853485	355814	318755	393367	1833925	1602717	2170202	35818	30731	40422	4114	4114	4114	2233168	2100178	2409768	49782	43054	55878	35276930	30963841	39149783	1136479	976123	1239568	195740	158128	206287	165280	131576	173938
2020-03-17	16014024	13276225	22214398	347455	313604	382095	1804332	1527602	2186956	35502	30639	39971	4114	4114	4114	2130368	2027327	2282621	49469	43010	55421	35901362	31636344	39774340	1156234	997283	1259254	202865	164708	214142	172123	137756	181169
2020-03-18	15557596	12883905	21599271	339018	308524	370531	1742132	1436535	2145496	35088	30470	39391	4114	4114	4114	2051920	1895031	2216637	49012	42851	54775	36500564	32260752	40359025	1175179	1017118	1277656	209823	171197	221769	178848	143885	188238
2020-03-19	15129332	12524089	21002609	330646	303650	358842	1662462	1353833	2108465	34594	30241	38701	4114	4114	4114	1983472	1811759	2177461	48428	42592	53961	37079213	32877889	40908762	1193467	1036725	1294936	216612	177596	229163	185448	149956	195507
2020-03-20	14726612	12193405	20423246	322368	298983	347107	1575761	1267124	2074948	34035	29966	37918	4114	4114	4114	1915806	1735400	2188390	47736	42251	53003	37638669	33488539	41425995	1211142	1056129	1311175	223236	183904	236323	191915	155965	202592
2020-03-21	14348321	11889633	19862103	314158	294458	335356	1487533	1181329	2033362	33424	29657	37057	4114	4114	4114	1844978	1625733	2189267	46956	41845	51922	38178508	34091330	41911824	1228192	1075285	1326409	229694	190124	243248	198245	161906	209484
2020-03-22	13993836	11611028	19320668	305973	289773	323604	1400189	1098550	1985714	32769	29320	36132	4114	4114	4114	1770257	1518210	2136190	46106	41390	50740	38697707	34684127	42366889	1244582	1094122	1340658	235988	196254	249937	204436	167777	216178
2020-03-23	13662545	11355985	18800293	297775	283350	313222	1314700	1019513	1932624	32079	28961	35154	4114	4114	4114	1692318	1413292	2075881	45204	40901	49479	39195265	35264751	42791831	1260278	1112570	1353943	242118	202293	256391	210483	173574	222667
2020-03-24	13353707	11122926	18301994	289540	276950	304610	1231520	944413	1874468	31360	28582	34132	4114	4114	4114	1612221	1322346	2043386	44261	40388	48155	39670435	35831242	43187474	1275258	1130563	1366292	248084	208237	262610	216384	179291	228949
2020-03-25	13066441	10910289	17826438	281253	271930	293640	1150966	873294	1802236	30614	28185	33076	4114	4114	4114	1530995	1240577	2010513	43287	39858	46782	40122761	36381917	43554838	1289506	1148047	1377737	253883	214082	268594	222136	184925	235020
2020-03-26	12799765	10716547	17374002	272913	264069	282673	1073328	806163	1725898	29847	27771	31988	4114	4114	4114	1449525	1160815	1970969	42289	39312	45371	40552055	36915351	43895103	1303016	1164976	1388318	259515	219824	274345	227736	190472	240878
2020-03-27	12552641	10540228	16944812	264521	256862	274069	998864	742528	1647552	29059	27338	30880	4114	4114	4114	1368550	1083554	1925350	41268	38750	43931	40958350	37430359	44209565	1315789	1181311	1398077	264980	225458	279864	233182	195926	246523
2020-03-28	12324001	10379930	16538787	256088	250705	264823	927784	676930	1568006	28255	26820	29757	4114	4114	4114	1288696	1009163	1874273	40228	38171	42469	41341870	37925984	44499588	1327832	1197021	1407057	270275	230978	285155	238473	201282	251954
2020-03-29	12112772	10234330	16155665	247629	239258	257938	860239	616391	1488020	27435	26167	28817	4114	4114	4114	1210489	937913	1818391	39171	37381	41018	41702996	38401481	44766576	1339159	1212082	1415306	275400	236377	290220	243607	206537	257171
2020-03-30	11917885	10102189	15795024	239160	228848	251537	796316	560665	1408288	26603	25504	27902	4114	4114	4114	1134372	869995	1750233	38098	36527	39920	42042248	38856316	45011941	1349786	1226478	1422867	280354	241515	295063	248581	211685	262177
2020-03-31	11738297	9982348	15456312	230702	220400	248214	736046	509487	1329426	25760	24877	26825	4114	4114	4114	1060710	805535	1678008	37013	35744	38611	42360256	39290153	45237086	1359733	1240196	1429788	285138	246538	299689	253397	216721	266973
2020-04-01	11572988	9873734	15138863	222274	211101	243527	679411	462584	1251971	24908	24084	25744	4114	4114	4114	989793	744598	1604017	35916	34790	37206	42657741	39702841	45443386	1369025	1253234	1436113	289752	251442	304102	258052	221590	271562
2020-04-02	11420977	9775352	14841925	213898	200951	236681	626354	419675	1176380	24050	23459	24889	4114	4114	4114	921843	687199	1528961	34811	33757	35972	42935497	40094400	45632178	1377688	1265592	1441884	294196	256222	308307	262547	226272	275948
2020-04-03	11281322	9686285	14564675	205596	191091	229922	576784	380486	1103034	23188	22641	23994	4114	4114	4114	857021	627781	1453490	33701	33014	34776	43194374	40465007	45804749	1385749	1277276	1447144	298472	260875	312310	266883	230842	280134
2020-04-04	11153126	9605688	14306243	197388	181535	225076	530586	344744	1032237	22323	21510	23440	4114	4114	4114	795428	572723	1378202	32586	31721	33739	43435256	40814972	45962327	1393236	1288296	1451933	302581	265399	316117	271059	235296	284125
2020-04-05	11035538	9532785	14065724	189295	172295	220003	487628	312189	964227	21459	20472	22826	4114	4114	4114	737117	521904	1303634	31471	30265	32913	43659051	41144726	46106081	1400180	1298667	1456287	306525	269790	319734	275078	239631	287925
2020-04-06	10927755	9466867	13842197	181334	163378	214722	447763	282569	899178	20597	19608	22435	4114	4114	4114	682099	475105	1230259	30358	29070	32397	43866679	41454800	46237115	1406611	1308407	1460243	310308	274047	323167	278940	243846	291539
2020-04-07	10829020	9407284	13634735	173524	154790	209254	410835	255647	837207	19740	18685	21794	4114	4114	4114	630347	432097	1158486	29250	27963	31823	44059055	41745809	46356464	1412557	1317535	1463833	313930	278169	326423	282647	247937	294973
2020-04-08	10738624	9353443	13442416	165880	146986	203623	376685	231199	778380	18889	17672	21087	4114	4114	4114	581804	392647	1088661	28149	26669	30925	44237085	42018432	46465098	1418049	1326075	1467089	317397	282154	329509	286201	251903	298232
2020-04-09	10655907	9304804	13264332	158415	139597	197852	345150	209016	722722	18046	16685	20472	4114	4114	4114	536388	356522	1021069	27058	25373	30010	44401656	42273403	46563921	1423115	1334050	1470040	320711	286001	332430	289605	255743	301321
2020-04-10	10580251	9260874	13099599	151141	132478	191967	316069	188902	670219	17214	15728	19948	4114	4114	4114	493997	323492	955937	25979	24112	29317	44553633	42511488	46653772	1427784	1341485	1472713	323875	289711	335195	292862	259456	304246
2020-04-11	10511083	9221207	12947357	144069	125629	185688	289284	170675	620827	16394	14800	19406	4114	4114	4114	454516	293334	893438	24915	22889	28641	44693847	42733483	46735430	1432081	1348406	1475132	326894	293285	337808	295974	263042	307014
2020-04-12	10447870	9185395	12797640	137206	119051	179220	264641	154168	574478	15589	13903	18848	4114	4114	4114	417818	265832	833698	23866	21705	27941	44823099	42940193	46809612	1436033	1354840	1477320	329772	296722	340278	298944	266500	309629
2020-04-13	10390121	9153069	12655248	130560	112741	172751	241990	139227	531081	14799	13037	18276	4114	4114	4114	383767	240783	776797	22836	20560	27221	44942153	43132428	46876979	1439664	1360814	1479298	332514	300025	342610	301776	269831	312098
2020-04-14	10337379	9123894	12523636	124135	106698	166306	221190	125708	490533	14027	12204	17690	4114	4114	4114	352226	217989	722776	21827	19455	26483	45051737	43310994	46938140	1442998	1366352	1481087	335122	303195	344811	304473	273035	314427
2020-04-15	10289224	9097567	12402080	117936	100917	159907	202104	113481	452717	13273	11450	17095	4114	4114	4114	323053	197268	671645	20838	18435	25730	45152538	43476683	46993653	1446057	1371482	1482702	337603	306234	346887	307039	276113	316622
2020-04-16	10245268	9073813	12289889	111963	95395	153573	184605	102426	417508	12539	10727	16491	4114	4114	4114	296108	178446	623381	19873	17478	24963	45245206	43630272	47044029	1448862	1376228	1484161	339960	309145	348845	309479	279067	318689
2020-04-17	10205156	9052383	12186408	106218	90125	147325	168570	92435	384779	11824	10030	15855	4114	4114	4114	271252	161363	577941	18933	16555	24183	45330353	43772512	47089737	1451432	1380614	1485478	342198	311930	350689	311795	281898	320633
2020-04-18	10168558	9033050	12091015	100700	85103	141177	153886	83408	354396	11131	9360	15203	4114	4114	4114	248349	145869	535258	18018	15666	23344	45408550	43904132	47131203	1453786	1384665	1486667	344322	314593	352426	313992	284608	322461
2020-04-19	10135173	9015612	12003126	95408	80321	135146	140447	75253	326228	10459	8717	14553	4114	4114	4114	227270	131824	495252	17130	14812	22504	45480335	44025830	47168819	1455941	1388402	1487739	346336	317135	354062	316074	287199	324178
2020-04-20	10104725	8999885	11922190	90340	75773	129244	128153	67889	300145	9809	8100	13906	4114	4114	4114	207886	119100	457829	16270	13993	21665	45546208	44138273	47202938	1457912	1391848	1488707	348244	319561	355601	318046	289674	325789
2020-04-21	10076960	8985700	11847689	85492	71451	123482	116911	61239	276016	9181	7509	13265	4114	4114	4114	190077	107579	422887	15438	13208	20832	45606634	44242099	47233885	1459715	1395022	1489579	350052	321874	357049	319912	292035	327300
2020-04-22	10051645	8972908	11779141	80860	67349	117869	106635	55236	253718	8576	6943	12631	4114	4114	4114	173729	97151	390314	14636	12456	20005	45662047	44337910	47261955	1461363	1397945	1490366	351764	324077	358411	321675	294286	328716
2020-04-23	10028567	8961373	11716093	76439	63458	112414	97247	49818	233129	7993	6403	12006	4114	4114	4114	158732	87717	359998	13862	11738	19187	45712849	44421062	47287415	1462869	1400409	1491075	353383	326175	359692	323341	296428	330041
2020-04-24	10007530	8950972	11658123	72225	59770	107122	88671	44928	214133	7432	5886	11392	4114	4114	4114	144985	79186	331822	13118	11052	18380	45759412	44495000	47310510	1464244	1402641	1491715	354914	328170	360895	324912	298466	331282
2020-04-25	9988357	8941593	11604840	68213	56278	101998	80841	40515	196621	6893	5394	10789	4114	4114	4114	132390	71473	305668	12402	10398	17587	45802080	44562963	47331459	1465501	1404686	1492291	356362	330066	362026	326394	300403	332441
2020-04-26	9970883	8933137	11555877	64395	52974	97047	73692	36534	180487	6376	4925	10199	4114	4114	4114	120858	64502	281421	11716	9776	16809	45841172	44625412	47350464	1466648	1406560	1492810	357730	331868	363089	327790	302241	333524
2020-04-27	9954961	8925513	11510898	60766	49849	92269	67169	32943	165631	5880	4478	9622	4114	4114	4114	110303	58203	258966	11059	9183	16048	45876983	44682777	47367707	1467695	1408277	1493278	359022	333578	364087	329105	303984	334535
2020-04-28	9940452	8918640	11469587	57320	46896	87667	61216	29703	151959	5406	4054	9060	4114	4114	4114	100649	52514	238191	10429	8619	15306	45909782	44735458	47383353	1468650	1409849	1493700	360242	335201	365025	330341	305636	335476
2020-04-29	9927234	8912443	11431654	54050	44054	83240	55786	26781	139384	4953	3651	8513	4114	4114	4114	91821	47375	218989	9828	8082	14582	45939820	44783825	47397552	1469522	1411288	1494079	361393	336740	365905	331503	307200	336353
2020-04-30	9915191	8906857	11396829	50950	41343	78988	50832	24145	127823	4520	3270	7982	4114	4114	4114	83753	42736	201255	9253	7572	13878	45967327	44828221	47410439	1470318	1412604	1494421	362479	338198	366731	332594	308680	337169
2020-05-01	9904220	8901821	11364864	48013	38793	74909	46316	21768	117198	4108	2909	7468	4114	4114	4114	76380	38547	184891	8705	7088	13196	45992513	44868965	47422138	1471043	1413808	1494729	363504	339580	367507	333617	310078	337926
2020-05-02	9894226	8897281	11335528	45232	36395	71002	42197	19624	107438	3715	2568	6969	4114	4114	4114	69646	34766	169800	8182	6628	12535	46015574	44906351	47432761	1471704	1414910	1495007	364470	340888	368236	334576	311398	338630
2020-05-03	9885122	8893188	11308610	42602	34142	67263	38442	17691	98474	3342	2245	6488	4114	4114	4114	63497	31354	155893	7684	6192	11896	46036687	44940651	47442407	1472307	1415917	1495257	365381	342126	368919	335474	312643	339282
2020-05-04	9876830	8889499	11283914	40115	32026	63689	35020	15948	90246	2988	1940	6023	4114	4114	4114	57884	28275	143085	7208	5779	11279	46056017	44972115	47451170	1472857	1416838	1495482	366240	343298	369561	336313	313818	339886
2020-05-05	9869278	8886174	11261259	37765	30039	60277	31900	14377	82693	2652	1653	5575	4114	4114	4114	52761	25497	131295	6756	5388	10684	46073714	45000975	47459131	1473358	1417680	1495684	367049	344392	370164	337097	314924	340446
2020-05-06	9862399	8883176	11240479	35546	28174	57022	29057	12960	75764	2333	1382	5144	4114	4114	4114	48086	22991	120448	6326	5018	10112	46089917	45027445	47466366	1473815	1418449	1495867	367812	345397	370729	337829	315964	340963
2020-05-07	9856135	8880474	11221421	33452	26425	53921	26466	11682	69407	2032	1124	4730	4114	4114	4114	43821	20730	110474	5917	4660	9562	46104750	45051720	47472942	1474231	1419152	1496031	368530	346347	371260	338511	316942	341441
2020-05-08	9850429	8878038	11203944	31477	24784	50968	24105	10531	63577	1747	876	4332	4114	4114	4114	39931	18691	101305	5529	4322	9034	46118331	45073981	47478922	1474611	1419794	1496179	369207	347242	371759	339146	317852	341882
2020-05-09	9845234	8875843	11187918	29615	23247	48160	21954	9492	58232	1477	642	3952	4114	4114	4114	36384	16852	92880	5161	4005	8528	46130766	45094394	47484361	1474957	1420380	1496312	369844	348087	372227	339737	318673	342289
2020-05-10	9840502	8873864	11173224	27860	21806	45491	19994	8556	53331	1222	422	3588	4114	4114	4114	33149	15193	85141	4813	3707	8042	46142152	45113112	47489309	1475271	1420916	1496432	370444	348885	372666	340287	319441	342663
2020-05-11	9836193	8872081	11159752	26208	20456	42956	18208	7713	48839	982	216	3241	4114	4114	4114	30200	13697	78035	4484	3427	7577	46152578	45130277	47493813	1475558	1421405	1496540	371009	349636	373079	340798	320159	343006
2020-05-12	9832269	8870473	11147401	24652	19192	40551	16582	6952	44722	754	22	2909	4114	4114	4114	27512	12348	71512	4174	3165	7132	46162127	45146016	47497913	1475820	1421852	1496637	371542	350345	373466	341271	320829	343326
2020-05-13	9828696	8868439	11136080	23188	18008	38270	15101	6266	40950	539	0	2594	4114	3951	4114	25061	11131	65526	3882	2923	6706	46170871	45160448	47501647	1476058	1422260	1496725	372043	351014	373830	341711	321453	343629
2020-05-14	9825443	8866537	11125702	21811	16899	36109	13751	5648	37493	336	0	2294	4114	3769	4114	22828	10035	60034	3607	2706	6299	46178881	45173682	47505050	1476275	1422633	1496803	372515	351644	374172	342118	322035	343916
2020-05-15	9822480	8864811	11116190	20516	15861	34062	12522	5091	34327	145	0	2009	4114	3590	4114	20792	9046	54996	3347	2512	5910	46186218	45185818	47508151	1476472	1422973	1496874	372960	352238	374493	342493	322577	344186
2020-05-16	9819783	8863245	11107471	19298	14888	32125	11402	4589	31426	0	0	1737	4079	3416	4114	18938	8154	50376	3103	2338	5540	46192940	45196948	47510978	1476652	1423283	1496938	373378	352798	374795	342840	323080	344442
2020-05-17	9817326	8861825	11099480	18155	13975	30293	10383	4136	28769	0	0	1480	3903	3246	4114	17248	7350	46140	2879	2184	5189	46199100	45207155	47513557	1476816	1423567	1496996	373772	353326	375079	343166	323548	344683
2020-05-18	9815090	8860535	11092157	17079	13119	28561	9454	3728	26336	0	0	1236	3729	3082	4114	15709	6626	42256	2678	2048	4854	46204744	45216517	47515911	1476966	1423825	1497047	374144	353823	375345	343475	323982	344910
2020-05-19	9813053	8859365	11085446	16068	12317	26925	8609	3360	24107	0	0	1005	3558	2924	4114	14306	5972	38697	2497	1930	4537	46209918	45225104	47518059	1477101	1424061	1497094	374494	354292	375596	343769	324385	345124
2020-05-20	9811199	8858304	11079295	15117	11564	25379	7839	3028	22066	0	0	785	3391	2771	4114	13028	5383	35435	2335	1823	4237	46214660	45232982	47520021	1477225	1424277	1497136	374823	354733	375831	344046	324756	345326
2020-05-21	9809511	8857340	11073659	14223	10857	23921	7137	2730	20198	0	0	577	3229	2625	4114	11864	4852	32445	2191	1722	3953	46219008	45240208	47521814	1477338	1424474	1497173	375133	355150	376053	344309	325101	345517
2020-05-22	9807974	8856466	11068495	13381	10194	22545	6499	2460	18487	0	0	380	3071	2485	4114	10804	4374	29706	2064	1625	3685	46222995	45246839	47523452	1477441	1424653	1497207	375425	355542	376261	344557	325426	345696
2020-05-23	9806574	8855673	11063762	12589	9572	21247	5917	2217	16920	0	0	193	2919	2351	4114	9838	3942	27197	1952	1532	3431	46226651	45252923	47524950	1477534	1424817	1497238	375701	355912	376456	344792	325735	345864
2020-05-24	9805300	8854953	11059426	11844	8987	20024	5388	1999	15486	0	0	17	2771	2223	4114	8959	3553	24899	1848	1445	3191	46230005	45258507	47526320	1477619	1424966	1497265	375960	356260	376640	345014	326028	346023
